locus tag	logFC	logCPM	PValue	FDR
SL1344_3375	-1,01	6,11	0,00	0,01
SL1344_3376	-0,66	6,25	0,03	0,07
SL1344_3377	-0,31	6,44	0,31	0,42
SL1344_3379	1,84	6,16	0,00	0,00
SL1344_3380	1,10	5,66	0,04	0,08
SL1344_3381	0,14	10,63	0,52	0,63
SL1344_3382	0,13	12,61	0,47	0,58
SL1344_3383	-0,21	11,79	0,29	0,41
SL1344_3384	0,35	11,42	0,08	0,15
SL1344_3385	-0,40	11,16	0,06	0,12
SL1344_3387	0,58	12,43	0,01	0,01
SL1344_3388	0,60	11,01	0,00	0,01
SL1344_3390	1,19	10,97	0,00	0,00
SL1344_3391	0,18	10,80	0,44	0,55
SL1344_3392	1,00	11,54	0,00	0,00
SL1344_3393	1,73	11,53	0,00	0,00
SL1344_3395	0,32	12,13	0,09	0,17
SL1344_3396	-0,39	10,97	0,21	0,31
SL1344_3397	0,41	11,75	0,05	0,09
SL1344_3400	0,80	10,83	0,00	0,00
SL1344_3401	1,42	12,18	0,00	0,00
SL1344_3402	1,34	11,61	0,00	0,00
SL1344_3404	1,43	11,40	0,00	0,00
SL1344_3405	0,63	11,17	0,01	0,02
SL1344_3406	0,58	12,06	0,01	0,02
SL1344_3407	0,51	11,73	0,02	0,05
SL1344_3408	-0,26	11,67	0,57	0,68
SL1344_3410	1,13	9,14	0,00	0,00
SL1344_3412	-0,29	11,11	0,15	0,24
SL1344_3413	0,15	12,45	0,45	0,56
SL1344_3414	-0,14	10,52	0,52	0,63
SL1344_3415	-1,04	9,58	0,00	0,00
SL1344_3417	-0,84	6,47	0,01	0,01
SL1344_3418	-1,02	6,54	0,00	0,00
SL1344_3419	-0,59	7,60	0,02	0,04
SL1344_3420	1,05	9,65	0,00	0,00
SL1344_3422	-0,31	9,24	0,15	0,24
SL1344_3424	1,97	8,96	0,00	0,00
SL1344_3425	2,97	5,98	0,00	0,00
SL1344_3426	0,33	7,19	0,23	0,34
SL1344_3428	-0,62	5,81	0,08	0,15
SL1344_3429	-0,04	7,04	0,90	0,93
SL1344_3431	0,56	5,85	0,12	0,20
SL1344_3432	-0,19	6,50	0,52	0,63
SL1344_3433	-0,56	7,94	0,02	0,04
SL1344_3434	-1,09	6,67	0,00	0,00
SL1344_3435	-0,12	7,53	0,84	0,89
SL1344_3436	0,73	5,98	0,08	0,14
SL1344_3437	1,10	6,12	0,00	0,01
SL1344_3439	-0,44	7,81	0,07	0,13
SL1344_3440	-1,86	5,61	0,00	0,00
SL1344_3441	0,83	7,01	0,10	0,17
SL1344_3442	0,87	3,43	0,40	0,51
SL1344_3443	-1,57	6,09	0,01	0,03
SL1344_3444	-0,73	6,19	0,03	0,07
SL1344_3445	-0,16	6,60	0,78	0,85
SL1344_3448	-0,54	7,46	0,04	0,09
SL1344_3449	-0,80	6,46	0,01	0,03
SL1344_3450	-1,13	6,27	0,00	0,00
SL1344_3451	-1,61	6,59	0,00	0,00
SL1344_3452	0,04	8,92	0,85	0,89
SL1344_3453	-0,28	8,84	0,19	0,28
SL1344_3454	-0,70	8,42	0,00	0,01
SL1344_3455	-0,11	5,43	0,79	0,85
SL1344_3456	0,93	3,60	0,28	0,40
SL1344_3457	0,30	4,04	0,70	0,78
SL1344_3459	2,10	4,23	0,01	0,03
SL1344_3460	-0,16	7,56	0,52	0,63
SL1344_3461	-0,82	7,74	0,03	0,07
SL1344_3462	-0,94	7,41	0,00	0,00
SL1344_3463	0,20	6,37	0,53	0,64
SL1344_3464	0,96	5,91	0,01	0,03
SL1344_3465	0,73	6,70	0,05	0,09
SL1344_3466	-0,38	5,67	0,31	0,42
SL1344_3467	0,25	8,00	0,30	0,41
SL1344_3468	0,07	7,17	0,80	0,86
SL1344_3469	0,15	7,39	0,57	0,67
SL1344_3470	-0,55	5,19	0,18	0,28
SL1344_3471	-1,58	7,36	0,00	0,00
SL1344_3473	0,84	10,10	0,00	0,00
SL1344_3475	1,01	4,73	0,09	0,16
SL1344_3476	-0,34	6,01	0,33	0,45
SL1344_3477	-0,43	4,16	0,47	0,58
SL1344_3478	0,79	7,77	0,00	0,01
SL1344_3479	-0,41	5,36	0,32	0,43
SL1344_3480	-0,62	6,42	0,03	0,07
SL1344_3481	-0,88	6,66	0,00	0,01
SL1344_3482	2,09	7,77	0,00	0,00
SL1344_3485	1,35	5,44	0,00	0,01
SL1344_3486	1,66	6,55	0,00	0,00
SL1344_tRNA0060	4,05	5,14	0,00	0,00
SL1344_3487	3,23	6,65	0,00	0,00
SL1344_3488	0,65	5,84	0,09	0,16
SL1344_3489	-0,56	6,80	0,05	0,10
SL1344_3491	-1,06	6,78	0,00	0,00
SL1344_3492	-1,83	6,37	0,00	0,00
SL1344_3493	-0,16	11,67	0,42	0,53
SL1344_3494	0,81	3,65	0,32	0,43
SL1344_3495	-0,79	4,88	0,09	0,16
SL1344_3496	0,44	4,15	0,49	0,60
SL1344_3498	1,39	4,48	0,03	0,07
SL1344_3499	-0,58	4,06	0,48	0,60
SL1344_3500	-0,64	6,20	0,04	0,08
SL1344_3501	1,89	9,02	0,00	0,00
SL1344_3502	2,01	7,54	0,00	0,00
SL1344_3503	1,88	7,45	0,00	0,00
SL1344_3504	1,19	7,60	0,00	0,00
SL1344_3505	0,98	8,18	0,00	0,00
SL1344_3506	-1,01	7,60	0,00	0,00
SL1344_3507	-2,09	5,43	0,00	0,00
SL1344_3508	-1,27	3,44	0,10	0,17
SL1344_3509	-0,71	6,53	0,02	0,05
SL1344_3510	-0,18	4,79	0,71	0,79
SL1344_3511	-0,72	5,39	0,08	0,14
SL1344_3512	-1,43	4,46	0,01	0,04
SL1344_3514	1,38	3,24	0,19	0,28
SL1344_3515	4,19	3,00	0,03	0,06
SL1344_3516	1,15	4,14	0,11	0,19
SL1344_3517	0,85	6,02	0,03	0,06
SL1344_3518	0,72	4,62	0,19	0,28
SL1344_3519	2,38	7,76	0,00	0,01
SL1344_3520	4,14	8,05	0,00	0,00
SL1344_3521	5,88	7,19	0,00	0,00
SL1344_3522	4,69	7,03	0,00	0,00
SL1344_3523	3,96	9,74	0,00	0,00
SL1344_3524	3,09	5,68	0,00	0,00
SL1344_3526	-1,47	5,15	0,00	0,00
SL1344_3527	-1,08	5,55	0,00	0,01
SL1344_3528	-1,98	5,96	0,00	0,00
SL1344_3529	-1,02	5,35	0,01	0,02
SL1344_3530	-1,26	6,14	0,00	0,00
SL1344_3531	-1,04	4,96	0,03	0,07
SL1344_3532	-0,27	7,52	0,34	0,46
SL1344_3533	1,96	11,23	0,00	0,00
SL1344_3534	-0,28	7,56	0,26	0,36
SL1344_3535	-0,29	7,42	0,28	0,39
SL1344_3536	-0,54	8,17	0,02	0,04
SL1344_3537	-1,19	6,01	0,00	0,00
SL1344_3540	-1,30	6,65	0,00	0,00
SL1344_3541	3,64	8,76	0,00	0,00
SL1344_3542	-3,67	7,52	0,00	0,00
SL1344_3544	-1,08	4,52	0,07	0,14
SL1344_3545	0,03	8,03	0,91	0,93
SL1344_3546	-0,22	6,07	0,50	0,61
SL1344_3547	0,09	4,92	0,85	0,90
SL1344_3548	0,25	5,61	0,52	0,63
SL1344_3549	-1,02	5,69	0,00	0,01
SL1344_3550	-0,89	4,11	0,18	0,28
SL1344_3551	-0,03	6,23	0,94	0,96
SL1344_3552	-0,12	5,37	0,79	0,85
SL1344_3553	0,38	5,47	0,34	0,45
SL1344_3554	-1,59	7,22	0,00	0,00
SL1344_3555	2,16	6,63	0,00	0,00
SL1344_3556	-1,30	7,81	0,00	0,00
SL1344_3557	-0,46	4,53	0,42	0,54
SL1344_3558	0,17	5,57	0,63	0,72
SL1344_3559	-0,04	7,54	0,87	0,91
SL1344_3560	3,63	8,67	0,00	0,00
SL1344_3561	-0,10	6,69	0,74	0,81
SL1344_3562	-0,02	7,51	0,94	0,96
SL1344_3563	1,27	5,52	0,01	0,02
SL1344_3564	-0,55	4,53	0,31	0,43
SL1344_3565	-0,50	3,67	0,51	0,62
SL1344_3566	-1,53	5,07	0,00	0,00
SL1344_3567	-1,38	4,77	0,01	0,02
SL1344_3568	-0,20	6,51	0,53	0,64
SL1344_3569	-2,21	5,92	0,00	0,00
SL1344_3571	1,04	3,67	0,25	0,35
SL1344_3572	0,59	4,81	0,24	0,34
SL1344_3573	-0,38	4,78	0,41	0,53
SL1344_3574	-1,85	5,81	0,00	0,00
SL1344_3575	-0,17	6,50	0,57	0,67
SL1344_3576	-4,69	5,73	0,00	0,00
SL1344_3577	-0,23	4,26	0,71	0,79
SL1344_3578	-0,45	7,14	0,12	0,20
SL1344_3579	-0,03	5,78	0,93	0,95
SL1344_3580	-1,05	5,87	0,00	0,01
SL1344_3581	-0,32	7,67	0,18	0,27
SL1344_3582	-0,28	6,72	0,38	0,50
SL1344_3583	0,39	7,29	0,15	0,24
SL1344_3584	0,19	7,24	0,49	0,60
SL1344_3585	1,12	6,24	0,00	0,00
SL1344_3587	0,76	6,49	0,03	0,06
SL1344_3589	-0,34	6,67	0,22	0,32
SL1344_3590	0,40	4,73	0,45	0,56
SL1344_3591	0,62	5,76	0,13	0,21
SL1344_3592	-2,31	5,94	0,00	0,00
SL1344_3593	-2,48	6,96	0,00	0,00
SL1344_3594	-2,66	7,29	0,00	0,00
SL1344_3595	-2,60	6,74	0,00	0,00
SL1344_3596	-1,99	8,76	0,00	0,00
SL1344_3598	-0,12	3,98	0,87	0,91
SL1344_3599	-1,20	5,27	0,00	0,01
SL1344_tRNA0061	2,74	11,35	0,01	0,02
SL1344_3600	0,02	7,66	0,95	0,96
SL1344_3601	0,64	4,19	0,39	0,51
SL1344_3602	-0,77	4,75	0,15	0,24
SL1344_3604	0,77	4,56	0,19	0,29
SL1344_3606	0,63	3,73	0,47	0,58
SL1344_3607	-0,13	5,11	0,76	0,82
SL1344_3608	0,32	5,42	0,42	0,53
SL1344_3609	0,79	4,27	0,17	0,26
SL1344_3610	-1,07	6,59	0,00	0,00
SL1344_3611	0,21	6,20	0,51	0,62
SL1344_3612	-1,41	5,03	0,00	0,01
SL1344_3613	-0,06	7,54	0,82	0,88
SL1344_3616	-0,95	5,37	0,02	0,04
SL1344_3617	3,22	7,79	0,00	0,00
SL1344_3619	0,98	3,93	0,17	0,26
SL1344_3620	-0,26	8,27	0,28	0,39
SL1344_3621	-0,84	7,35	0,00	0,00
SL1344_3622	-1,25	3,98	0,09	0,16
SL1344_3623	0,53	4,30	0,38	0,50
SL1344_3624	0,46	3,46	0,68	0,77
SL1344_3625	0,83	5,73	0,06	0,11
SL1344_3626	1,57	5,95	0,00	0,00
SL1344_3627	2,91	3,39	0,02	0,05
SL1344_3628	-0,32	9,09	0,13	0,22
SL1344_3629	-1,45	4,14	0,03	0,07
SL1344_3630	-1,71	7,78	0,00	0,00
SL1344_3631	0,60	4,69	0,35	0,46
SL1344_3632	-0,61	5,15	0,17	0,26
SL1344_3635	-0,69	3,68	0,48	0,59
SL1344_3643	-0,30	3,49	0,76	0,83
SL1344_3644	0,27	4,14	0,68	0,76
SL1344_3645	5,61	9,35	0,00	0,00
SL1344_3646	0,54	6,08	0,11	0,18
SL1344_3647	0,80	6,65	0,01	0,02
SL1344_3648	-0,31	6,28	0,34	0,45
SL1344_3649	0,47	6,16	0,18	0,27
SL1344_3650	2,76	7,41	0,00	0,00
SL1344_3651	1,29	7,07	0,00	0,00
SL1344_3652	1,29	6,85	0,00	0,00
SL1344_3654	-2,86	5,09	0,00	0,00
SL1344_3656	1,26	5,54	0,01	0,02
SL1344_3657	3,64	6,39	0,00	0,00
SL1344_3658	4,09	4,96	0,00	0,00
SL1344_3659	3,70	5,57	0,00	0,00
SL1344_3660	0,71	4,90	0,19	0,28
SL1344_3661	-1,02	5,60	0,02	0,04
SL1344_3662	-2,00	3,57	0,01	0,03
SL1344_3663	-0,89	4,31	0,18	0,28
SL1344_3665	0,47	7,67	0,06	0,12
SL1344_3666	-0,10	8,15	0,67	0,75
SL1344_3667	-0,10	8,11	0,65	0,74
SL1344_3669	-1,08	7,00	0,00	0,00
SL1344_3670	-0,44	7,18	0,13	0,22
SL1344_3671	-1,38	6,69	0,00	0,00
SL1344_3672	-2,26	4,80	0,00	0,00
SL1344_3673	1,76	5,65	0,00	0,00
SL1344_3673A	-1,03	4,10	0,11	0,18
SL1344_3674	-0,64	7,51	0,01	0,03
SL1344_3675	-0,60	7,11	0,02	0,05
SL1344_3676	-1,09	7,84	0,00	0,00
SL1344_3677	-0,82	6,59	0,01	0,02
SL1344_3678	-0,92	6,20	0,00	0,01
SL1344_3679	-1,06	6,68	0,00	0,00
SL1344_3680	-0,63	5,59	0,10	0,17
SL1344_3681	-1,58	6,45	0,00	0,00
SL1344_3682	-1,35	6,08	0,00	0,00
SL1344_3683	-0,90	5,59	0,02	0,04
SL1344_3684	-1,20	7,33	0,00	0,00
SL1344_3685	-0,70	6,71	0,02	0,04
SL1344_3687	-0,12	6,84	0,69	0,77
SL1344_3688	-0,09	7,41	0,74	0,81
SL1344_3689	-1,07	6,79	0,00	0,00
SL1344_3690	-1,20	7,16	0,00	0,00
SL1344_3691	-0,59	5,52	0,16	0,25
SL1344_3692	1,39	5,71	0,00	0,01
SL1344_3695	-0,85	5,31	0,03	0,06
SL1344_3696	-0,82	7,24	0,00	0,01
SL1344_3697	-0,73	6,97	0,01	0,02
SL1344_3698	-0,36	5,45	0,37	0,49
SL1344_3699	-0,39	4,95	0,37	0,48
SL1344_3700	0,88	7,30	0,00	0,01
SL1344_3701	-0,52	7,05	0,06	0,11
SL1344_3702	-0,81	4,76	0,11	0,19
SL1344_3704	-1,59	4,44	0,01	0,03
SL1344_3705	-0,13	4,90	0,78	0,85
SL1344_3706	-0,57	8,16	0,01	0,03
SL1344_3708	-0,67	9,07	0,00	0,01
SL1344_3709	-0,66	6,48	0,03	0,07
SL1344_3710	-0,99	6,54	0,00	0,01
SL1344_3711	-0,34	6,78	0,23	0,33
SL1344_3712	-0,56	7,44	0,03	0,06
SL1344_3713	-0,38	6,85	0,19	0,28
SL1344_3714	-0,10	7,02	0,70	0,78
SL1344_3715	0,83	4,25	0,32	0,44
SL1344_3716	-1,62	4,17	0,04	0,08
SL1344_tRNA0062	1,34	10,01	0,04	0,08
SL1344_3717	1,57	4,50	0,04	0,07
SL1344_3718	-0,46	6,41	0,14	0,23
SL1344_3720	-0,37	5,53	0,30	0,42
SL1344_3723	0,53	5,51	0,21	0,31
SL1344_3724	-0,28	4,39	0,65	0,74
SL1344_3725	0,60	5,14	0,22	0,32
SL1344_3726	0,98	4,71	0,09	0,16
SL1344_3727	1,96	7,91	0,00	0,00
SL1344_3728	6,62	10,32	0,00	0,00
SL1344_3729	6,25	8,18	0,00	0,00
SL1344_3730	1,59	5,39	0,00	0,00
SL1344_3731	0,58	4,48	0,28	0,39
SL1344_3732	3,54	3,38	0,00	0,01
SL1344_3733	2,57	5,18	0,00	0,00
SL1344_3734	2,69	4,65	0,00	0,00
SL1344_3735	5,25	4,37	0,00	0,00
SL1344_3736	3,96	4,49	0,00	0,00
SL1344_3737	5,93	3,91	0,00	0,00
SL1344_3738	0,46	7,38	0,09	0,15
SL1344_3740	2,20	5,20	0,00	0,00
SL1344_3741	-2,39	5,60	0,00	0,00
SL1344_3743	3,01	5,92	0,00	0,00
SL1344_3744	4,35	5,76	0,00	0,00
SL1344_3746	2,46	3,94	0,01	0,04
SL1344_3747	1,53	5,48	0,00	0,00
SL1344_3748	1,49	5,44	0,00	0,00
SL1344_3750	1,75	4,96	0,00	0,00
SL1344_3751	3,39	5,22	0,00	0,00
SL1344_3752	-0,60	4,48	0,26	0,36
SL1344_3753	1,54	5,20	0,01	0,03
SL1344_3754	0,50	4,77	0,39	0,50
SL1344_3755	1,17	5,23	0,02	0,05
SL1344_3756	0,82	5,64	0,03	0,07
SL1344_3757	0,37	4,63	0,58	0,68
SL1344_3758	-0,02	4,68	0,97	0,98
SL1344_3759	-0,12	4,19	0,84	0,89
SL1344_3760	-0,42	4,66	0,46	0,57
SL1344_3762	-1,38	7,08	0,00	0,00
SL1344_3765	0,61	6,17	0,16	0,25
SL1344_3766	2,13	6,22	0,00	0,00
SL1344_3767	-0,16	5,44	0,68	0,77
SL1344_3768	0,56	3,82	0,47	0,58
SL1344_3769	1,01	4,38	0,19	0,29
SL1344_3770	0,64	5,83	0,09	0,16
SL1344_3771	2,32	6,64	0,00	0,00
SL1344_3772	2,27	6,16	0,00	0,00
SL1344_3773	1,84	6,44	0,00	0,00
SL1344_3774	0,57	5,28	0,19	0,29
SL1344_3775	1,61	6,22	0,00	0,00
SL1344_3776	0,86	7,60	0,00	0,01
SL1344_3777	0,70	5,88	0,04	0,08
SL1344_3778	-0,77	5,40	0,06	0,11
SL1344_3786	1,82	4,59	0,02	0,05
SL1344_3787	0,64	3,45	0,60	0,70
SL1344_3788	1,79	4,73	0,01	0,02
SL1344_3789	3,94	3,89	0,03	0,07
SL1344_3790	1,28	5,28	0,01	0,02
SL1344_3791	-0,03	4,89	0,95	0,96
SL1344_3792	0,62	5,79	0,12	0,20
SL1344_3793	3,68	4,10	0,00	0,00
SL1344_3794	1,79	5,13	0,00	0,01
SL1344_3795	2,25	3,65	0,02	0,05
SL1344_3796	2,03	4,89	0,00	0,00
SL1344_3797	1,05	5,62	0,03	0,06
SL1344_3798	-0,51	6,82	0,07	0,13
SL1344_3799	-0,82	3,53	0,41	0,52
SL1344_3800	0,26	4,17	0,74	0,81
SL1344_3801	1,80	4,41	0,00	0,01
SL1344_3802	-0,70	9,68	0,00	0,00
SL1344_3803	-1,14	6,92	0,00	0,00
SL1344_3804	-1,08	8,20	0,00	0,00
SL1344_3805	-0,53	8,39	0,04	0,08
SL1344_3806	-0,74	9,39	0,00	0,00
SL1344_3807	-1,67	7,77	0,00	0,00
SL1344_3809	-0,41	8,70	0,09	0,15
SL1344_3810	-0,53	5,51	0,17	0,26
SL1344_3811	0,47	4,67	0,49	0,60
SL1344_3812	-2,50	5,99	0,00	0,00
SL1344_3813	-2,80	5,31	0,00	0,00
SL1344_3814	-1,48	3,81	0,09	0,16
SL1344_3815	-0,40	4,51	0,53	0,64
SL1344_3816	-2,20	4,84	0,00	0,00
SL1344_3817	-1,41	5,60	0,00	0,00
SL1344_3818	-1,05	7,03	0,00	0,00
SL1344_3819	-0,84	5,96	0,03	0,06
SL1344_3820	1,70	7,59	0,00	0,00
SL1344_3821	1,68	7,76	0,00	0,00
SL1344_3822	2,43	6,70	0,00	0,00
SL1344_3823	2,05	7,25	0,00	0,00
SL1344_3824	2,77	8,53	0,00	0,00
SL1344_3825	1,64	4,73	0,01	0,03
SL1344_3827	0,51	4,99	0,32	0,43
SL1344_3828	-1,30	8,67	0,00	0,00
SL1344_3829	-1,88	8,16	0,00	0,00
SL1344_3830	-0,71	4,73	0,15	0,24
SL1344_3831	0,64	8,61	0,00	0,01
SL1344_3832	-0,01	10,08	0,97	0,98
SL1344_3833	0,11	9,67	0,62	0,71
SL1344_3834	-0,01	10,41	0,95	0,96
SL1344_3835	0,02	9,23	0,92	0,94
SL1344_3836	-0,16	9,77	0,46	0,57
SL1344_3838	-0,10	9,69	0,65	0,74
SL1344_3839	-0,52	8,33	0,02	0,05
SL1344_3840	0,13	6,21	0,69	0,77
SL1344_3841	0,14	8,39	0,50	0,61
SL1344_3842	-0,74	7,97	0,00	0,01
SL1344_3843	0,47	6,00	0,24	0,34
SL1344_3844	2,89	8,59	0,00	0,00
SL1344_3845	-0,53	6,26	0,12	0,20
SL1344_3846	-0,21	7,17	0,40	0,52
SL1344_3847	0,02	7,19	0,93	0,95
SL1344_3848	0,71	5,75	0,05	0,09
SL1344_3849	2,66	6,03	0,00	0,00
SL1344_3850	0,97	6,39	0,00	0,01
SL1344_3851	-0,10	7,38	0,71	0,79
SL1344_3852	1,22	6,12	0,00	0,00
SL1344_3853	1,11	5,72	0,02	0,04
SL1344_3854	-0,14	4,92	0,74	0,81
SL1344_3857	-0,98	5,02	0,05	0,09
SL1344_rRNA0011	0,59	6,65	0,48	0,60
SL1344_tRNA0063	1,05	8,00	0,14	0,22
SL1344_rRNA0012	1,06	10,15	0,33	0,45
SL1344_rRNA0013	-0,44	3,19	0,59	0,69
SL1344_tRNA0064	0,08	7,70	0,87	0,91
SL1344_tRNA0065	2,67	12,29	0,02	0,04
SL1344_3858	-0,68	6,53	0,04	0,08
SL1344_3859	-0,34	6,81	0,21	0,31
SL1344_3860	-0,49	4,19	0,45	0,56
SL1344_3861	-4,53	9,52	0,00	0,00
SL1344_3863	-2,63	7,59	0,00	0,00
SL1344_3864	-2,64	8,33	0,00	0,00
SL1344_3865	-2,04	8,04	0,00	0,00
SL1344_3866	3,58	7,44	0,00	0,00
SL1344_3867	2,93	7,52	0,00	0,00
SL1344_3868	-0,26	4,45	0,70	0,78
SL1344_3869	-3,97	11,34	0,00	0,00
SL1344_3870A	-1,62	4,70	0,00	0,01
SL1344_3871	-2,47	3,64	0,01	0,03
SL1344_3872	0,09	6,68	0,74	0,81
SL1344_3873	-1,35	8,32	0,00	0,00
SL1344_3874	-1,40	8,22	0,00	0,00
SL1344_3875	-1,13	9,09	0,00	0,00
SL1344_3876	0,01	10,30	0,95	0,96
SL1344_3877	-0,99	7,72	0,00	0,00
SL1344_3878	-0,32	7,94	0,14	0,23
SL1344_3879	-0,33	7,93	0,14	0,23
SL1344_3880	0,18	7,78	0,47	0,59
SL1344_3881	-0,64	7,37	0,02	0,05
SL1344_3883	-0,51	5,58	0,19	0,29
SL1344_3884	-0,02	6,82	0,95	0,96
SL1344_3885	-0,40	6,25	0,19	0,29
SL1344_3886	-0,67	5,82	0,05	0,10
SL1344_3887	-1,06	6,53	0,00	0,00
SL1344_3888	-0,56	5,51	0,13	0,21
SL1344_3889	-0,15	6,55	0,59	0,69
SL1344_tRNA0066	2,39	11,49	0,00	0,01
SL1344_tRNA0067	1,46	13,47	0,10	0,18
SL1344_tRNA0068	-0,32	9,32	0,61	0,70
SL1344_tRNA0069	0,79	9,71	0,23	0,34
SL1344_3890	-0,88	6,87	0,00	0,01
SL1344_3891	-1,08	6,83	0,00	0,00
SL1344_3892	-1,21	6,86	0,00	0,00
SL1344_3893	-1,25	8,44	0,00	0,00
SL1344_3894	-1,34	9,66	0,00	0,00
SL1344_3896	1,54	4,16	0,08	0,15
SL1344_3897	1,64	3,78	0,27	0,38
SL1344_3898	-2,10	5,60	0,00	0,00
SL1344_3901	-0,94	7,66	0,00	0,00
SL1344_3902	-0,76	7,17	0,01	0,02
SL1344_3903	-0,55	6,24	0,08	0,14
SL1344_3904	-0,93	5,35	0,02	0,04
SL1344_3905	-0,42	7,88	0,08	0,15
SL1344_3906	-0,07	7,22	0,79	0,85
SL1344_3908	-1,54	3,51	0,05	0,09
SL1344_3909	-0,58	5,82	0,11	0,19
SL1344_3910	0,59	4,98	0,26	0,37
SL1344_3911	-1,29	7,25	0,00	0,00
SL1344_3912	-0,39	7,73	0,09	0,17
SL1344_3913	-0,43	5,42	0,29	0,40
SL1344_3914	0,69	3,45	0,36	0,47
SL1344_3915	-0,58	6,84	0,05	0,11
SL1344_3916	-0,64	6,82	0,02	0,05
SL1344_3917	0,57	5,32	0,17	0,26
SL1344_3918	2,99	7,40	0,00	0,00
SL1344_3919	0,76	6,25	0,07	0,14
SL1344_3920	-0,09	5,07	0,87	0,91
SL1344_3921	2,03	6,51	0,00	0,00
SL1344_3922	0,55	6,15	0,07	0,13
SL1344_3923	-0,55	7,35	0,05	0,10
SL1344_3924	-0,31	7,68	0,22	0,33
SL1344_3925	-0,07	7,57	0,79	0,85
SL1344_3926	0,58	8,60	0,01	0,02
SL1344_3928	-0,54	8,33	0,02	0,05
SL1344_3929	-1,01	8,38	0,00	0,00
SL1344_3930	-0,15	5,91	0,70	0,78
SL1344_3931	-0,15	5,62	0,70	0,78
SL1344_3932	-0,49	8,53	0,03	0,06
SL1344_3933	-0,43	8,14	0,06	0,12
SL1344_3934	0,89	6,66	0,01	0,02
SL1344_3935	2,04	7,19	0,00	0,00
SL1344_3936	2,77	8,54	0,00	0,00
SL1344_3937	-1,35	7,69	0,00	0,00
SL1344_3938	-0,78	6,23	0,01	0,03
SL1344_3939	-0,43	7,26	0,11	0,19
SL1344_3940	-0,04	5,85	0,89	0,92
SL1344_rRNA0014	0,64	6,89	0,49	0,60
SL1344_tRNA0070	0,25	5,97	0,49	0,60
SL1344_tRNA0071	0,99	5,52	0,05	0,09
SL1344_rRNA0015	1,34	8,25	0,02	0,04
SL1344_rRNA0016	-0,25	3,75	0,72	0,80
SL1344_3941	-0,32	4,38	0,57	0,67
SL1344_3942	-0,62	4,88	0,17	0,26
SL1344_3944	-1,03	8,34	0,00	0,00
SL1344_3945	-1,17	7,35	0,00	0,00
SL1344_3946	-1,67	6,00	0,00	0,00
SL1344_3947	-0,65	7,83	0,02	0,04
SL1344_3948	-0,57	7,30	0,06	0,11
SL1344_3950	-0,48	6,69	0,12	0,20
SL1344_3951	-0,30	6,79	0,33	0,44
SL1344_3952	0,47	6,67	0,12	0,20
SL1344_3953	1,09	6,51	0,00	0,00
SL1344_3954	1,34	10,56	0,00	0,00
SL1344_3955	-0,11	10,14	0,61	0,70
SL1344_3956	0,37	4,83	0,56	0,66
SL1344_3958	0,18	3,59	0,86	0,90
SL1344_3959	2,16	3,62	0,03	0,06
SL1344_3960	0,63	3,41	0,52	0,63
SL1344_3961	-0,05	4,49	0,95	0,96
SL1344_3963	-1,04	4,07	0,12	0,20
SL1344_3964	-0,67	4,35	0,27	0,38
SL1344_3965	1,19	4,54	0,06	0,11
SL1344_3967	1,69	3,77	0,10	0,17
SL1344_3970	-0,05	3,69	0,95	0,96
SL1344_3971	0,41	6,16	0,23	0,34
SL1344_3972	0,26	7,68	0,31	0,42
SL1344_3973	0,43	7,55	0,07	0,14
SL1344_3974	0,06	7,14	0,81	0,87
SL1344_3975	0,61	7,40	0,04	0,09
SL1344_3976	4,73	8,62	0,00	0,00
SL1344_3977	4,14	8,24	0,00	0,00
SL1344_3978	0,86	5,53	0,11	0,18
SL1344_3979	2,69	6,99	0,00	0,00
SL1344_3981	-0,61	7,52	0,01	0,03
SL1344_3982	-1,00	7,59	0,00	0,00
SL1344_3983	-1,09	8,31	0,00	0,00
SL1344_3984	-1,02	9,73	0,00	0,00
SL1344_3986	-0,53	6,35	0,09	0,16
SL1344_3987	-0,37	5,88	0,27	0,38
SL1344_3988	0,65	4,62	0,37	0,49
SL1344_3989	-0,59	5,20	0,17	0,26
SL1344_3990	-1,35	6,70	0,00	0,00
SL1344_3991	-1,33	6,62	0,00	0,00
SL1344_3992	0,59	3,58	0,46	0,57
SL1344_3993	0,98	3,84	0,16	0,25
SL1344_3994	0,22	3,49	0,78	0,84
SL1344_3995	1,05	3,57	0,28	0,39
SL1344_3996	1,82	3,62	0,12	0,20
SL1344_3997	1,58	4,48	0,02	0,05
SL1344_3998	1,35	3,89	0,06	0,11
SL1344_3999	0,62	3,61	0,51	0,62
SL1344_4001	-1,42	3,91	0,08	0,14
SL1344_4003	0,91	3,60	0,36	0,48
SL1344_4004	-1,12	9,35	0,00	0,00
SL1344_4005	-1,43	5,65	0,00	0,00
SL1344_4006	-1,56	5,67	0,00	0,00
SL1344_4007	-0,45	7,75	0,09	0,17
SL1344_4008	-0,91	6,74	0,00	0,01
SL1344_4009	-0,83	10,26	0,13	0,22
SL1344_4010	1,70	8,21	0,00	0,00
SL1344_4011	1,21	8,84	0,00	0,00
SL1344_4012	3,27	6,63	0,00	0,00
SL1344_4013	2,77	7,57	0,00	0,00
SL1344_4014	0,75	4,56	0,23	0,34
SL1344_4015	2,06	4,07	0,01	0,02
SL1344_4016	-1,59	6,88	0,00	0,00
SL1344_4017	-0,19	5,61	0,61	0,71
