locus tag	logFC	logCPM	PValue	FDR
SL1344_2713	-1,35	6,08	0,01	0,03
SL1344_2715	-1,62	5,24	0,03	0,09
SL1344_2718	-3,99	3,62	0,35	0,52
SL1344_2719	-0,17	10,08	0,83	0,91
SL1344_2722	-0,15	4,41	0,91	0,95
SL1344_2723	2,45	5,68	0,04	0,11
SL1344_2725	4,85	4,20	0,00	0,01
SL1344_2726	-1,04	6,52	0,02	0,07
SL1344_2727	-0,90	6,21	0,06	0,15
SL1344_2729	-0,47	3,58	0,80	0,88
SL1344_2730	-1,03	7,95	0,01	0,02
SL1344_2731	-0,73	6,82	0,05	0,13
SL1344_2734	-2,78	4,05	0,56	0,71
SL1344_2735	-1,96	3,80	0,65	0,78
SL1344_2736	0,21	3,98	1,00	1,00
SL1344_2737	6,00	4,23	0,00	0,02
SL1344_2738	0,94	4,03	0,30	0,47
SL1344_2739	-3,30	3,51	0,46	0,62
SL1344_2742	-2,83	3,50	0,55	0,70
SL1344_2743	6,01	4,27	0,00	0,00
SL1344_2744	-2,76	3,47	0,54	0,70
SL1344_2745	0,24	4,10	0,86	0,92
SL1344_2746	-0,42	4,84	0,59	0,73
SL1344_2747	-0,75	5,21	0,36	0,53
SL1344_2747A	0,76	3,90	0,60	0,74
SL1344_2751	0,33	5,42	0,57	0,72
SL1344_2752	-0,74	7,36	0,06	0,15
SL1344_2755	-5,55	3,36	0,11	0,23
SL1344_2756	-3,73	5,90	0,00	0,00
SL1344_2757	0,46	4,47	0,75	0,85
SL1344_2758	0,83	6,61	0,12	0,25
SL1344_2759	1,15	6,72	0,01	0,04
SL1344_2760	-5,55	4,52	0,08	0,18
SL1344_2761	-0,23	4,30	0,86	0,92
SL1344_2762	2,53	8,82	0,00	0,00
SL1344_2763	6,83	12,30	0,00	0,00
SL1344_2764	5,96	10,68	0,00	0,00
SL1344_2765	4,90	9,47	0,00	0,00
SL1344_2767	1,26	6,09	0,04	0,11
SL1344_2768	0,64	5,65	0,42	0,59
SL1344_2769	0,73	5,84	0,23	0,39
SL1344_2770	0,93	4,62	0,23	0,39
SL1344_2771	1,37	3,68	0,28	0,45
SL1344_2772	-1,03	5,41	0,38	0,56
SL1344_2773	4,42	7,86	0,00	0,00
SL1344_2774	2,46	7,93	0,00	0,00
SL1344_2775	0,36	8,05	0,32	0,49
SL1344_2776	0,19	7,76	0,61	0,75
SL1344_2777	1,49	7,33	0,01	0,03
SL1344_2778	1,68	5,46	0,04	0,10
SL1344_2779	-1,51	6,61	0,01	0,04
SL1344_2782	-6,02	7,23	0,04	0,10
SL1344_2783	-0,06	7,84	0,86	0,92
SL1344_2784	0,66	5,49	0,35	0,52
SL1344_2785	-2,14	5,50	0,03	0,10
SL1344_2786	-1,28	5,89	0,07	0,17
SL1344_2787	0,32	5,18	0,77	0,87
SL1344_2791	0,12	5,76	0,94	0,97
SL1344_2792	0,85	6,85	0,31	0,48
SL1344_2793	0,92	6,53	0,13	0,27
SL1344_2794	-3,80	8,79	0,00	0,00
SL1344_2795	-4,91	7,55	0,00	0,00
SL1344_2796	-3,20	7,30	0,00	0,00
SL1344_2797	-0,07	5,03	0,91	0,95
SL1344_2798	-1,30	6,54	0,02	0,06
SL1344_2799	-1,96	6,67	0,00	0,01
SL1344_2800	-3,43	6,51	0,00	0,02
SL1344_2801	-5,82	4,64	0,06	0,15
SL1344_2802	-0,95	6,73	0,08	0,18
SL1344_2803	-0,22	8,12	0,46	0,63
SL1344_2804	-2,48	6,87	0,00	0,00
SL1344_2805	-1,10	7,87	0,00	0,01
SL1344_tRNA0046	-2,40	6,93	0,00	0,01
SL1344_tRNA0047	-1,75	6,16	0,00	0,01
SL1344_tRNA0048	-2,32	6,84	0,00	0,00
SL1344_tRNA0049	-2,18	7,32	0,00	0,00
SL1344_tRNA0050	-1,69	11,92	0,04	0,12
SL1344_2807	-1,16	9,21	0,00	0,00
SL1344_2808	-5,50	6,88	0,08	0,18
SL1344_2809	0,26	10,93	0,26	0,43
SL1344_2810	0,30	6,15	0,51	0,68
SL1344_2811	-3,77	5,94	0,00	0,00
SL1344_2813	-0,17	3,63	0,92	0,96
SL1344_2815	-0,17	4,69	0,82	0,90
SL1344_2816	-0,08	3,83	0,95	0,98
SL1344_2817	0,97	5,52	0,20	0,36
SL1344_2818	-0,97	5,38	0,36	0,54
SL1344_2819	-0,04	6,21	0,96	0,98
SL1344_2820	3,18	3,55	0,05	0,13
SL1344_2821	0,42	3,56	0,77	0,86
SL1344_2822	0,81	5,45	0,34	0,51
SL1344_2823	-0,06	3,57	1,00	1,00
SL1344_2824	1,06	4,41	0,37	0,54
SL1344_2825	2,03	3,97	0,10	0,21
SL1344_2826	0,75	3,66	0,62	0,75
SL1344_2827	-4,05	3,68	0,34	0,51
SL1344_2828	-4,28	3,47	0,26	0,43
SL1344_2829	0,46	4,61	0,73	0,84
SL1344_2831	2,21	4,36	0,18	0,33
SL1344_2833	-1,92	3,76	0,68	0,80
SL1344_2834	4,63	6,85	0,00	0,00
SL1344_2835	3,15	6,96	0,00	0,00
SL1344_2837	2,98	6,63	0,00	0,00
SL1344_2838	3,50	6,75	0,00	0,00
SL1344_2839	1,53	6,07	0,00	0,01
SL1344_2840	3,46	4,01	0,07	0,17
SL1344_2841	1,45	9,18	0,00	0,00
SL1344_2842	1,99	8,83	0,00	0,00
SL1344_2843	1,83	8,05	0,00	0,00
SL1344_2844	1,81	7,44	0,00	0,00
SL1344_2845	1,08	8,55	0,00	0,00
SL1344_2846	0,27	8,38	0,28	0,45
SL1344_2847	0,25	8,30	0,39	0,56
SL1344_2848	0,21	8,35	0,43	0,60
SL1344_2849	0,27	9,06	0,36	0,54
SL1344_2850	-1,10	8,59	0,00	0,00
SL1344_2851	-1,00	9,46	0,07	0,16
SL1344_2852	-0,87	8,94	0,00	0,01
SL1344_2854	-1,54	9,47	0,00	0,00
SL1344_2855	-0,16	9,38	0,46	0,63
SL1344_2856	-1,36	7,35	0,00	0,00
SL1344_2857	-1,22	6,02	0,01	0,03
SL1344_2858	0,85	9,03	0,01	0,03
SL1344_2859	1,93	7,57	0,00	0,00
SL1344_2861	0,82	7,64	0,01	0,04
SL1344_2862	1,55	7,08	0,00	0,00
SL1344_2863	1,14	9,44	0,00	0,01
SL1344_2864	1,20	8,66	0,01	0,02
SL1344_2865	1,60	7,86	0,00	0,00
SL1344_2866	-0,04	6,22	0,93	0,97
SL1344_2867	-2,05	5,74	0,00	0,00
SL1344_2869	0,03	6,30	0,93	0,96
SL1344_2870	-0,88	7,10	0,01	0,03
SL1344_2871	-1,08	7,19	0,00	0,01
SL1344_2872	-0,88	6,43	0,02	0,06
SL1344_2873	-0,53	7,53	0,09	0,20
SL1344_2874	-0,86	6,71	0,01	0,04
SL1344_2875	-1,15	8,25	0,00	0,00
SL1344_2876	-1,38	7,22	0,00	0,02
SL1344_2877	-1,38	8,10	0,00	0,00
SL1344_2878	-1,18	7,66	0,00	0,00
SL1344_2879	0,30	7,42	0,27	0,44
SL1344_2880	0,17	6,97	0,57	0,72
SL1344_2881	0,31	5,52	0,54	0,69
SL1344_2882	2,97	5,17	0,00	0,00
SL1344_2885	1,67	8,26	0,01	0,02
SL1344_2886	-0,07	6,74	0,94	0,97
SL1344_2888	-0,05	6,95	0,90	0,94
SL1344_2890	-5,25	4,09	0,12	0,24
SL1344_2892	0,95	4,96	0,19	0,35
SL1344_2897	1,76	3,33	0,25	0,41
SL1344_2898	-0,51	5,39	0,52	0,68
SL1344_2899	-0,77	4,63	0,38	0,55
SL1344_2900	-1,91	3,65	0,73	0,84
SL1344_2901	2,35	4,14	0,03	0,08
SL1344_2903	0,22	11,83	0,27	0,44
SL1344_2904	-0,21	11,10	0,39	0,56
SL1344_2905	0,45	7,10	0,18	0,32
SL1344_2906	0,07	7,25	0,84	0,91
SL1344_2907	-0,47	7,29	0,19	0,34
SL1344_2908	-0,79	5,71	0,19	0,35
SL1344_2909	-1,06	6,22	0,03	0,09
SL1344_2910	-1,36	6,98	0,01	0,03
SL1344_2911	2,26	5,33	0,00	0,01
SL1344_2912	2,23	6,17	0,00	0,01
SL1344_2913	2,29	7,26	0,00	0,00
SL1344_2914	3,53	6,62	0,00	0,00
SL1344_2915	-2,11	5,98	0,00	0,01
SL1344_2917	0,88	4,92	0,21	0,37
SL1344_2918	-0,41	3,93	0,80	0,88
SL1344_2919	-0,83	3,90	0,59	0,73
SL1344_2920	0,50	4,60	0,61	0,75
SL1344_2921	0,43	4,16	0,74	0,84
SL1344_2922	2,93	4,46	0,00	0,01
SL1344_2923	0,58	4,79	0,60	0,74
SL1344_2924	0,56	5,56	0,21	0,37
SL1344_2925	2,04	5,16	0,02	0,07
SL1344_2926	1,94	7,46	0,00	0,00
SL1344_2927	2,24	6,09	0,00	0,02
SL1344_2928	-0,66	4,67	0,43	0,60
SL1344_2929	-0,57	5,50	0,53	0,69
SL1344_2930	-0,79	7,22	0,05	0,12
SL1344_2931	0,03	11,05	0,89	0,94
SL1344_2932	-1,16	10,38	0,00	0,00
SL1344_2933	0,02	7,07	0,97	0,99
SL1344_2937	1,93	9,86	0,00	0,00
SL1344_2938	2,19	8,68	0,00	0,00
SL1344_2939	-0,28	6,92	0,51	0,67
SL1344_2940	-2,35	5,30	0,09	0,19
SL1344_2941	-0,78	5,24	0,33	0,51
SL1344_2942	-1,29	5,34	0,15	0,30
SL1344_2943	2,42	3,91	0,04	0,11
SL1344_2944	-0,55	6,36	0,27	0,44
SL1344_2945	-0,51	5,60	0,38	0,55
SL1344_2946	-0,30	4,28	0,72	0,83
SL1344_2947	-1,50	6,72	0,00	0,01
SL1344_2948	-1,78	6,01	0,00	0,02
SL1344_2949	0,83	8,54	0,00	0,01
SL1344_2950	0,60	6,39	0,19	0,35
SL1344_2951	0,53	6,48	0,24	0,40
SL1344_2952	-1,26	4,99	0,14	0,28
SL1344_2953	-5,68	3,88	0,08	0,18
SL1344_2955	2,92	3,31	0,02	0,08
SL1344_2956	-1,34	4,58	0,36	0,53
SL1344_2957	-0,13	4,13	0,94	0,97
SL1344_2958	-3,86	2,88	0,40	0,57
SL1344_2959	-0,63	4,84	0,57	0,72
SL1344_2960	-0,56	7,52	0,15	0,28
SL1344_2961	-0,74	6,69	0,15	0,29
SL1344_2962	-0,50	6,92	0,26	0,42
SL1344_2964	-1,14	6,39	0,05	0,14
SL1344_2965	-0,07	4,57	0,95	0,98
SL1344_2966	-6,02	3,82	0,06	0,16
SL1344_2967	-0,97	6,65	0,06	0,14
SL1344_2968	-1,20	7,11	0,00	0,02
SL1344_tRNA0051	-2,99	8,72	0,00	0,01
SL1344_tRNA0052	-2,30	10,02	0,01	0,05
SL1344_2969	-0,97	7,69	0,01	0,04
SL1344_2970	-0,01	7,52	0,97	0,99
SL1344_2971	0,11	5,94	0,85	0,91
SL1344_2972	-0,33	7,65	0,30	0,47
SL1344_2973	-0,16	7,33	0,64	0,77
SL1344_2974	0,57	7,24	0,13	0,26
SL1344_2975	-0,11	3,50	0,93	0,97
SL1344_2977	0,68	3,25	0,72	0,83
SL1344_2979	-1,23	6,22	0,01	0,04
SL1344_2980	-1,95	6,72	0,00	0,00
SL1344_2981	-0,81	8,39	0,00	0,01
SL1344_2982	-0,61	7,30	0,09	0,20
SL1344_2983	-0,79	6,04	0,17	0,32
SL1344_2984	-1,16	7,17	0,00	0,02
SL1344_2986	-2,05	6,18	0,00	0,02
SL1344_2987	-0,47	6,00	0,36	0,54
SL1344_2988	-0,89	6,73	0,07	0,16
SL1344_2989	1,26	6,42	0,01	0,04
SL1344_2990	1,70	5,96	0,00	0,01
SL1344_2991	-0,90	7,92	0,00	0,02
SL1344_2992	0,44	4,36	0,67	0,79
SL1344_2993	-1,00	5,64	0,11	0,24
SL1344_2994	-5,51	4,76	0,10	0,22
SL1344_2995	-0,61	4,36	0,70	0,82
SL1344_2996	1,25	3,61	0,33	0,51
SL1344_2997	2,28	7,36	0,00	0,00
SL1344_2998	-0,22	5,19	0,78	0,87
SL1344_2999	-2,11	4,29	0,12	0,24
SL1344_3000	-1,85	5,37	0,02	0,05
SL1344_3002	-0,56	5,28	0,73	0,84
SL1344_3003	1,57	4,59	0,09	0,19
SL1344_3004	-3,68	3,72	0,37	0,54
SL1344_3005	-1,56	4,56	0,27	0,44
SL1344_3006	-4,32	3,41	0,30	0,47
SL1344_3007	-4,01	3,64	0,34	0,52
SL1344_3009	0,26	6,13	0,69	0,81
SL1344_3010	-2,83	4,15	0,55	0,70
SL1344_3011	0,42	7,68	0,27	0,44
SL1344_3013	4,24	8,61	0,00	0,00
SL1344_tRNA0053	-0,36	11,95	0,70	0,82
SL1344_3014	-2,23	6,56	0,00	0,01
SL1344_3015	-1,34	6,37	0,03	0,08
SL1344_3016	-0,74	9,17	0,00	0,02
SL1344_3017	-0,64	8,74	0,01	0,05
SL1344_3018	-0,61	7,90	0,08	0,18
SL1344_3019	0,11	6,85	0,80	0,88
SL1344_3020	-1,69	6,77	0,00	0,02
SL1344_3021	-2,55	6,09	0,00	0,00
SL1344_3022	-0,40	6,86	0,32	0,49
SL1344_3024	0,20	6,70	0,64	0,77
SL1344_3025	-0,72	7,90	0,01	0,04
SL1344_3026	-0,23	4,56	0,79	0,87
SL1344_3027	0,95	6,83	0,02	0,06
SL1344_3028	-2,80	3,66	0,54	0,69
SL1344_3029	0,48	8,49	0,07	0,16
SL1344_3030	0,08	7,74	0,78	0,87
SL1344_3031	0,25	7,40	0,44	0,60
SL1344_3032	-0,41	7,07	0,32	0,49
SL1344_3033	-1,24	7,59	0,00	0,01
SL1344_3034	-1,16	7,65	0,00	0,02
SL1344_3035	-0,92	6,78	0,05	0,13
SL1344_3036	1,21	9,97	0,02	0,05
SL1344_3037	-0,92	5,21	0,43	0,59
SL1344_3038	-0,81	8,15	0,01	0,03
SL1344_3039	-0,31	7,40	0,45	0,62
SL1344_3040	0,62	5,29	0,37	0,54
SL1344_3041	-1,37	7,20	0,00	0,02
SL1344_3042	1,03	3,69	0,47	0,63
SL1344_3043	-0,81	6,25	0,12	0,25
SL1344_3044	-0,51	9,94	0,03	0,09
SL1344_3045	-0,59	9,73	0,01	0,04
SL1344_3046	-0,47	8,45	0,09	0,20
SL1344_3047	1,20	3,33	0,56	0,71
SL1344_3049	1,38	3,30	0,24	0,40
SL1344_3050	2,54	4,38	0,00	0,02
SL1344_3051	-4,97	3,53	0,17	0,32
SL1344_3052	-0,72	8,34	0,01	0,04
SL1344_3053	0,24	7,05	0,54	0,70
SL1344_3054	-0,54	7,07	0,14	0,28
SL1344_3055	-6,31	4,93	0,02	0,06
SL1344_3056	2,20	3,62	0,20	0,36
SL1344_3057	-0,61	4,38	0,60	0,74
SL1344_3058	-0,76	4,30	0,65	0,78
SL1344_3059	1,81	4,72	0,24	0,40
SL1344_3060	-0,81	7,08	0,04	0,10
SL1344_3061	-3,72	4,00	0,39	0,57
SL1344_3062	0,20	8,48	0,47	0,64
SL1344_3065	-1,92	8,65	0,00	0,00
SL1344_3066	1,49	6,92	0,00	0,01
SL1344_3067	0,03	4,76	0,98	0,99
SL1344_3068	-2,05	4,77	0,10	0,22
SL1344_3069	-1,07	6,41	0,05	0,12
SL1344_3070	-0,56	6,34	0,28	0,45
SL1344_3071	-0,65	6,38	0,15	0,29
SL1344_3072	-0,55	5,81	0,33	0,50
SL1344_3073	-4,46	4,01	0,24	0,40
SL1344_3074	-4,80	3,69	0,21	0,36
SL1344_3075	-0,09	6,50	0,84	0,91
SL1344_3076	0,27	6,60	0,53	0,69
SL1344_3078	-1,73	6,20	0,01	0,04
SL1344_3079	-1,47	6,47	0,00	0,02
SL1344_3080	2,33	4,68	0,02	0,07
SL1344_3081	-7,08	5,74	0,00	0,02
SL1344_3082	0,96	8,33	0,01	0,03
SL1344_3083	-0,12	7,59	0,77	0,87
SL1344_3084	0,00	7,49	1,00	1,00
SL1344_3085	-0,44	6,54	0,26	0,43
SL1344_3087	-1,64	5,44	0,06	0,15
SL1344_3088	-0,68	4,91	0,52	0,68
SL1344_3089	0,37	5,81	0,61	0,75
SL1344_3090	-5,72	3,80	0,07	0,17
SL1344_tRNA0054	-3,04	6,69	0,00	0,00
SL1344_3091	1,01	3,25	0,49	0,65
SL1344_3092	-0,98	5,04	0,35	0,53
SL1344_3093	0,34	3,68	0,80	0,88
SL1344_3094	-0,81	4,01	0,59	0,74
SL1344_3095	-1,44	4,81	0,16	0,31
SL1344_3096	-0,80	5,66	0,33	0,50
SL1344_3097	-0,20	3,79	0,91	0,95
SL1344_3098	-4,21	3,66	0,31	0,48
SL1344_3099	-0,48	4,64	0,70	0,82
SL1344_3100	1,31	5,64	0,05	0,13
SL1344_3101	1,00	4,72	0,22	0,38
SL1344_3102	0,99	5,78	0,15	0,29
SL1344_3103	-0,65	4,77	0,57	0,72
SL1344_3104	1,21	4,01	0,52	0,68
SL1344_3105	0,52	4,70	0,71	0,82
SL1344_3106	5,78	9,20	0,00	0,00
SL1344_3107	7,75	9,06	0,00	0,00
SL1344_3108	0,51	5,11	0,69	0,81
SL1344_3109	0,42	7,16	0,55	0,71
SL1344_3110	0,79	5,83	0,30	0,47
SL1344_3111	-0,72	6,57	0,23	0,40
SL1344_3112	-3,31	8,55	0,00	0,00
SL1344_3113	-0,82	6,45	0,10	0,22
SL1344_3114	-0,68	5,81	0,29	0,46
SL1344_3115	1,87	5,03	0,06	0,16
SL1344_3116	2,44	5,26	0,09	0,20
SL1344_3118	-5,66	4,47	0,08	0,18
SL1344_3119	1,11	5,03	0,20	0,35
SL1344_3120	-1,50	5,26	0,16	0,30
SL1344_3121	-0,80	6,84	0,10	0,21
SL1344_3122	0,22	5,27	0,78	0,87
SL1344_3123	-1,61	5,70	0,22	0,38
SL1344_3124	-0,63	5,99	0,48	0,65
SL1344_3126	-2,47	6,16	0,00	0,01
SL1344_3127	-0,86	6,27	0,15	0,29
SL1344_3128	-1,41	6,82	0,01	0,03
SL1344_3129	-2,55	5,07	0,00	0,01
SL1344_3130	-2,75	4,77	0,00	0,02
SL1344_3131	-1,41	5,94	0,01	0,03
SL1344_3132	-1,12	8,41	0,01	0,02
SL1344_3133	-1,54	9,45	0,00	0,00
SL1344_3135	-2,43	5,61	0,01	0,03
SL1344_3136	1,23	6,87	0,00	0,02
SL1344_3137	-1,38	5,83	0,16	0,30
SL1344_3138	0,34	4,58	0,65	0,78
SL1344_3139	-0,15	5,82	0,80	0,88
SL1344_3140	-0,77	4,01	0,63	0,76
SL1344_3141	-0,21	5,57	0,79	0,88
SL1344_3142	-1,64	7,08	0,00	0,01
SL1344_3143	-5,57	4,02	0,10	0,21
SL1344_3145	-0,05	4,13	0,98	0,99
SL1344_3146	-1,24	6,82	0,01	0,03
SL1344_3147	-0,15	6,44	0,70	0,82
SL1344_3148	-0,28	8,22	0,33	0,50
SL1344_3149	-0,72	6,02	0,16	0,30
SL1344_3150	0,13	6,38	0,73	0,84
SL1344_3151	-0,37	4,74	0,71	0,82
SL1344_3152	0,62	4,91	0,48	0,65
SL1344_3153	1,55	4,74	0,04	0,10
SL1344_3154	-1,33	5,18	0,09	0,19
SL1344_3155	-0,47	8,28	0,08	0,19
SL1344_3156	-0,60	7,31	0,13	0,26
SL1344_3157	0,18	7,66	0,54	0,70
SL1344_3158	0,56	5,89	0,20	0,36
SL1344_3159	-0,47	5,22	0,50	0,66
SL1344_3160	0,11	8,18	0,69	0,81
SL1344_3161	-0,78	8,15	0,01	0,05
SL1344_3162	-0,96	8,22	0,00	0,01
SL1344_3163	-0,34	6,77	0,40	0,57
SL1344_3164	-0,09	5,85	0,86	0,92
SL1344_3165	0,12	4,37	0,95	0,98
SL1344_3166	2,89	3,71	0,06	0,15
SL1344_3167	1,13	5,25	0,13	0,26
SL1344_3168	-0,57	8,59	0,04	0,10
SL1344_3171	-0,39	3,48	0,84	0,91
SL1344_3172	-0,19	5,64	0,81	0,89
SL1344_3173	-0,01	7,49	0,98	0,99
SL1344_3174	-0,32	7,56	0,34	0,51
SL1344_3175	-0,76	6,42	0,13	0,26
SL1344_3176	0,89	8,04	0,01	0,03
SL1344_3177	0,55	7,52	0,13	0,26
SL1344_3178	-0,18	7,17	0,67	0,79
SL1344_3179	-0,02	6,11	0,98	0,99
SL1344_3180	-0,76	6,96	0,06	0,15
SL1344_3182	-0,16	6,26	0,74	0,85
SL1344_3184	-0,09	9,93	0,71	0,82
SL1344_3185	-0,26	10,13	0,25	0,42
SL1344_3186	-0,02	6,90	0,97	0,99
SL1344_tRNA0055	-1,77	4,43	0,27	0,44
SL1344_3187	-2,30	7,40	0,00	0,00
SL1344_3188	-1,50	7,21	0,00	0,02
SL1344_3189	-4,72	8,23	0,00	0,00
SL1344_3190	-0,13	5,15	0,86	0,92
SL1344_3191	3,96	8,71	0,00	0,00
SL1344_3192	2,58	6,87	0,00	0,00
SL1344_3193	-2,06	7,08	0,00	0,00
SL1344_3194	-0,80	4,54	0,49	0,65
SL1344_3195	1,09	4,33	0,16	0,31
SL1344_3196	2,15	5,79	0,00	0,01
SL1344_3197	-0,71	9,64	0,23	0,39
SL1344_3198	-1,97	7,86	0,00	0,00
SL1344_3199	-0,05	8,15	0,87	0,92
SL1344_3200	-1,51	5,32	0,11	0,24
SL1344_3201	-0,27	8,47	0,29	0,46
SL1344_3202	-0,09	7,82	0,74	0,84
SL1344_3205	0,65	6,07	0,20	0,35
SL1344_3206	0,43	5,74	0,43	0,60
SL1344_3207	-0,63	6,41	0,18	0,34
SL1344_3208	0,24	3,96	0,85	0,92
SL1344_3210	0,37	5,59	0,66	0,78
SL1344_3211	-1,51	4,29	0,27	0,44
SL1344_3212	1,43	5,19	0,11	0,24
SL1344_3213	-0,18	5,23	0,87	0,92
SL1344_3214	1,25	4,06	0,53	0,69
SL1344_3215	0,09	4,85	0,93	0,97
SL1344_3216	-0,11	4,87	0,95	0,98
SL1344_3217	1,86	3,34	0,28	0,45
SL1344_3220	-1,24	4,35	0,40	0,57
SL1344_3221	0,05	4,43	0,96	0,98
SL1344_3222	2,24	3,36	0,11	0,23
SL1344_3223	0,86	3,70	0,66	0,79
SL1344_3224	1,65	5,08	0,02	0,06
SL1344_3225	0,86	5,47	0,12	0,24
SL1344_3226	1,13	3,28	0,41	0,58
SL1344_3228	-4,50	3,83	0,26	0,42
SL1344_3229	3,66	3,38	0,07	0,16
SL1344_3230	3,49	3,40	0,03	0,08
SL1344_3233	-4,62	3,61	0,21	0,37
SL1344_3235	0,73	5,35	0,26	0,42
SL1344_3236	-0,63	5,55	0,28	0,45
SL1344_3237	-0,86	6,66	0,04	0,12
SL1344_3238	-0,45	6,09	0,32	0,49
SL1344_3239	1,31	7,43	0,00	0,00
SL1344_3240	1,04	7,32	0,17	0,32
SL1344_3241	-0,42	4,87	0,66	0,79
SL1344_3242	-0,42	4,54	0,70	0,82
SL1344_3243	-1,62	5,23	0,23	0,39
SL1344_3244	-0,79	3,88	0,51	0,67
SL1344_3245	-1,04	6,08	0,12	0,25
SL1344_3248	3,51	3,58	0,07	0,17
SL1344_3249	1,06	4,57	0,17	0,32
SL1344_3250	-2,72	3,53	0,58	0,72
SL1344_3252	-0,33	6,62	0,45	0,62
SL1344_3253	-2,28	11,07	0,00	0,00
SL1344_3254	-0,72	11,84	0,02	0,06
SL1344_3255	-1,07	10,78	0,00	0,00
SL1344_3257	-0,52	8,73	0,05	0,13
SL1344_3258	-0,85	7,48	0,06	0,15
SL1344_3259	-0,68	11,26	0,00	0,02
SL1344_3260	-0,41	10,63	0,08	0,18
SL1344_3261	-0,84	8,14	0,02	0,07
SL1344_tRNA0056	-1,49	9,29	0,05	0,14
SL1344_3262	-3,30	7,74	0,00	0,00
SL1344_3263	-0,62	5,27	0,50	0,66
SL1344_tRNA0057	-0,84	11,84	0,26	0,43
SL1344_3264	-1,81	9,00	0,00	0,00
SL1344_3265	0,04	7,72	0,91	0,95
SL1344_3266	-0,52	7,19	0,21	0,37
SL1344_3268	-0,57	11,39	0,01	0,03
SL1344_3269	-0,78	9,11	0,01	0,02
SL1344_3271	-0,28	8,54	0,29	0,46
SL1344_3272	-2,23	7,26	0,00	0,00
SL1344_3273	-0,42	9,73	0,15	0,28
SL1344_3274	-1,04	8,86	0,01	0,03
SL1344_3276	-1,59	10,31	0,00	0,00
SL1344_3277	-0,64	7,77	0,10	0,21
SL1344_3279	-0,49	7,96	0,10	0,21
SL1344_3282	0,10	7,70	0,72	0,83
SL1344_3283	0,04	6,42	0,93	0,96
SL1344_3284	-1,53	6,14	0,02	0,05
SL1344_3285	-0,88	6,93	0,03	0,09
SL1344_3286	-1,47	7,70	0,00	0,01
SL1344_3287	-0,15	7,31	0,70	0,82
SL1344_3288	-0,57	7,38	0,09	0,19
SL1344_3289	-0,51	7,37	0,19	0,35
SL1344_3290	-0,67	6,57	0,16	0,31
SL1344_3291	-0,46	7,23	0,17	0,32
SL1344_3292	-0,80	8,85	0,00	0,01
SL1344_3294	0,20	6,55	0,61	0,75
SL1344_3295	-0,09	7,63	0,78	0,87
SL1344_3297	1,04	5,08	0,29	0,46
SL1344_3298	-0,97	5,44	0,16	0,31
SL1344_3299	0,27	6,46	0,54	0,70
SL1344_3300	-0,69	7,36	0,08	0,18
SL1344_3301	-0,22	4,01	0,90	0,94
SL1344_3302	-1,31	10,14	0,00	0,00
SL1344_3303	-0,50	8,07	0,08	0,18
SL1344_3305	0,20	5,76	0,72	0,83
SL1344_3306	0,33	5,91	0,55	0,70
SL1344_3307	1,01	5,21	0,36	0,53
SL1344_3308	-0,44	5,43	0,78	0,87
SL1344_3309	1,27	6,22	0,17	0,32
SL1344_3310	1,12	7,52	0,06	0,15
SL1344_3311	2,39	7,65	0,00	0,00
SL1344_3312	-0,64	6,74	0,17	0,32
SL1344_3313	-1,23	7,87	0,00	0,00
SL1344_3314	-1,37	9,24	0,00	0,00
SL1344_3315	-0,42	5,89	0,53	0,69
SL1344_3316	-0,84	10,86	0,00	0,00
SL1344_3317	-0,86	11,02	0,00	0,00
SL1344_3318	-1,30	7,07	0,00	0,01
SL1344_3319	-0,79	7,24	0,03	0,09
SL1344_3320	-0,04	7,56	0,91	0,95
SL1344_3321	-0,49	6,41	0,29	0,46
SL1344_3322	0,87	3,99	0,65	0,78
SL1344_3323	-3,31	4,05	0,47	0,64
SL1344_3324	-1,84	3,60	0,67	0,80
SL1344_3326	3,10	3,66	0,01	0,04
SL1344_3327	-4,19	3,29	0,32	0,49
SL1344_3329	-0,37	6,03	0,49	0,65
SL1344_3330	-0,49	6,14	0,30	0,47
SL1344_3331	0,37	8,81	0,14	0,28
SL1344_3332	-1,17	7,61	0,00	0,01
SL1344_3336	-1,04	5,96	0,13	0,26
SL1344_3337	1,19	5,08	0,09	0,20
SL1344_3339	-2,70	4,50	0,04	0,11
SL1344_3340	-0,56	7,36	0,12	0,24
SL1344_3341	-0,91	8,06	0,01	0,02
SL1344_3342	-0,38	8,34	0,17	0,31
SL1344_3343	-0,22	7,16	0,56	0,71
SL1344_3344	-0,52	7,33	0,16	0,31
SL1344_3345	-0,14	6,86	0,75	0,85
SL1344_3346	0,05	8,24	0,87	0,92
SL1344_3348	-1,21	7,42	0,00	0,02
SL1344_3349	-0,34	6,38	0,53	0,69
SL1344_3350	-0,49	7,26	0,39	0,56
SL1344_3351	-2,90	6,07	0,01	0,04
SL1344_3352	-1,08	8,58	0,00	0,00
SL1344_3353	-0,48	9,33	0,04	0,12
SL1344_3355	-2,66	5,56	0,00	0,01
SL1344_3356	-2,17	6,00	0,00	0,02
SL1344_3357	-1,06	9,67	0,00	0,00
SL1344_3359	-0,65	5,50	0,52	0,68
SL1344_3361	-0,98	6,01	0,26	0,43
SL1344_3362	-2,76	3,70	0,55	0,70
SL1344_3364	0,92	5,47	0,21	0,37
