locus tag	logFC	logCPM	PValue	FDR
SL1344_4036	-0,14	10,68	0,51	0,58
SL1344_4038	0,62	9,49	0,03	0,05
SL1344_4039	1,26	6,59	0,00	0,00
SL1344_4040	0,81	8,97	0,00	0,00
SL1344_4041	-1,12	6,11	0,00	0,00
SL1344_4042	0,10	7,35	0,67	0,72
SL1344_4043	-0,01	5,99	0,98	0,99
SL1344_4044	-1,24	5,96	0,00	0,00
SL1344_4046	1,51	4,76	0,00	0,00
SL1344_4047	2,93	6,06	0,00	0,00
SL1344_4048	2,86	7,73	0,00	0,00
SL1344_4049	2,60	7,60	0,00	0,00
SL1344_4050	2,37	8,17	0,00	0,00
SL1344_4052	3,47	3,67	0,00	0,00
SL1344_4053	1,21	4,76	0,02	0,03
SL1344_4054	2,74	6,32	0,00	0,00
SL1344_4055	1,35	6,81	0,00	0,00
SL1344_4056	0,49	6,94	0,07	0,10
SL1344_4057	2,43	3,71	0,00	0,01
SL1344_4058	0,88	6,36	0,01	0,01
SL1344_4059	0,50	5,48	0,16	0,21
SL1344_4060	3,23	6,55	0,00	0,00
SL1344_4061	2,53	4,16	0,00	0,00
SL1344_4062	1,35	4,48	0,07	0,11
SL1344_4063	1,39	7,22	0,00	0,00
SL1344_4064	1,35	6,60	0,00	0,00
SL1344_4065	2,17	4,81	0,00	0,00
SL1344_4066	-0,48	5,15	0,22	0,28
SL1344_4068	-0,93	8,19	0,00	0,00
SL1344_4069	-2,41	9,53	0,00	0,00
SL1344_4070	-0,59	7,49	0,01	0,02
SL1344_4071	-1,80	8,72	0,00	0,00
SL1344_4072	-0,01	8,00	0,98	0,99
SL1344_4073	0,18	9,03	0,70	0,75
SL1344_4074	-0,24	8,26	0,30	0,37
SL1344_4075	0,78	6,68	0,02	0,03
SL1344_4076	0,55	7,75	0,02	0,04
SL1344_4077	1,36	7,08	0,00	0,00
SL1344_4078	2,01	6,22	0,00	0,00
SL1344_4079	1,11	7,35	0,00	0,00
SL1344_4080	0,74	7,30	0,01	0,01
SL1344_rRNA0017	1,39	6,08	0,29	0,36
SL1344_tRNA0072	-0,55	7,37	0,29	0,36
SL1344_tRNA0073	1,73	3,66	0,02	0,03
SL1344_rRNA0018	1,50	6,08	0,07	0,11
SL1344_rRNA0019	0,73	3,26	0,53	0,60
SL1344_4081	0,78	6,48	0,01	0,01
SL1344_4082	1,08	6,39	0,00	0,00
SL1344_4083	-1,03	5,71	0,00	0,00
SL1344_tRNA0074	2,33	14,56	0,02	0,04
SL1344_tRNA0075	1,32	10,85	0,13	0,18
SL1344_tRNA0076	-0,48	11,60	0,55	0,61
SL1344_tRNA0077	0,94	9,70	0,22	0,28
SL1344_4085	-1,09	10,18	0,00	0,00
SL1344_4086	-0,43	8,96	0,04	0,07
SL1344_4087	0,98	8,65	0,00	0,00
SL1344_4088	0,49	10,04	0,03	0,05
SL1344_4089	0,28	10,95	0,18	0,24
SL1344_4090	0,07	10,68	0,73	0,78
SL1344_4091	-0,24	11,59	0,32	0,39
SL1344_4092	-0,63	11,65	0,00	0,01
SL1344_4093	-0,82	11,58	0,00	0,00
SL1344_4094	0,07	3,83	0,92	0,94
SL1344_4095	-0,92	2,96	0,28	0,35
SL1344_4096	0,62	5,87	0,10	0,14
SL1344_4098	0,79	4,33	0,14	0,19
SL1344_4099	1,58	3,71	0,02	0,04
SL1344_4101	0,35	4,33	0,49	0,56
SL1344_4102	1,87	3,66	0,02	0,03
SL1344_4103	1,80	5,38	0,00	0,00
SL1344_4104	0,32	6,15	0,35	0,42
SL1344_4105	0,45	5,91	0,15	0,20
SL1344_4106	-0,99	7,36	0,00	0,00
SL1344_4107	-1,30	6,33	0,00	0,00
SL1344_4108	-0,37	7,00	0,14	0,19
SL1344_4110	-2,12	8,83	0,00	0,00
SL1344_4112	1,54	6,05	0,00	0,00
SL1344_4113	1,82	6,64	0,00	0,00
SL1344_4114	-0,64	6,38	0,03	0,05
SL1344_4115	-0,25	7,44	0,29	0,36
SL1344_rRNA0020	2,42	6,05	0,03	0,05
SL1344_tRNA0078	0,96	4,53	0,05	0,08
SL1344_rRNA0021	1,65	7,70	0,03	0,04
SL1344_4116	-0,50	5,73	0,11	0,16
SL1344_4117	2,03	5,22	0,00	0,00
SL1344_4118	1,38	5,58	0,00	0,00
SL1344_4119	-0,23	5,36	0,56	0,62
SL1344_4120	0,86	5,81	0,01	0,03
SL1344_4121	-1,00	3,90	0,06	0,10
SL1344_4122	-0,98	4,80	0,01	0,03
SL1344_4123	-0,46	7,87	0,05	0,08
SL1344_4124	-0,04	7,27	0,87	0,89
SL1344_4125	0,21	4,65	0,63	0,68
SL1344_4127	-0,24	5,70	0,45	0,52
SL1344_4128	0,17	6,64	0,54	0,60
SL1344_4130	-0,39	4,34	0,41	0,49
SL1344_4131	2,26	3,55	0,01	0,02
SL1344_4133	0,92	3,83	0,13	0,18
SL1344_4134	2,29	3,68	0,00	0,01
SL1344_4135	3,47	4,08	0,00	0,00
SL1344_4139	0,03	4,74	0,95	0,96
SL1344_4140	0,33	4,58	0,48	0,55
SL1344_4141	0,05	3,52	0,94	0,95
SL1344_4142	1,91	3,82	0,01	0,03
SL1344_4143	1,73	3,68	0,02	0,03
SL1344_4145	2,42	3,79	0,00	0,01
SL1344_4146	1,67	4,37	0,00	0,01
SL1344_4147	3,18	3,28	0,01	0,01
SL1344_4148	1,06	3,56	0,12	0,17
SL1344_4149	2,08	4,13	0,00	0,00
SL1344_4155	2,75	4,66	0,00	0,00
SL1344_4156	-0,69	6,44	0,02	0,04
SL1344_4157	-1,20	7,81	0,00	0,00
SL1344_4159	0,77	4,80	0,10	0,15
SL1344_4160	2,42	3,31	0,02	0,03
SL1344_4161	1,13	6,10	0,00	0,00
SL1344_4162	0,96	7,65	0,00	0,00
SL1344_4163	0,85	4,30	0,11	0,16
SL1344_4164	0,83	4,48	0,10	0,15
SL1344_4166	1,18	5,50	0,00	0,01
SL1344_4167	1,94	4,77	0,00	0,00
SL1344_4168	0,64	6,02	0,07	0,10
SL1344_4169	0,47	5,13	0,26	0,33
SL1344_4170	-0,40	6,06	0,17	0,22
SL1344_4171	0,43	6,48	0,13	0,18
SL1344_4172	-0,80	8,09	0,00	0,00
SL1344_4173	-0,89	5,19	0,02	0,03
SL1344_4174	0,70	9,44	0,00	0,01
SL1344_4175	2,07	8,18	0,00	0,00
SL1344_4177	0,27	6,50	0,32	0,39
SL1344_4178	2,42	6,11	0,00	0,00
SL1344_4179	0,02	6,50	0,94	0,96
SL1344_4181	-0,93	5,75	0,01	0,02
SL1344_4182	-0,41	7,49	0,07	0,10
SL1344_4183	-0,65	6,18	0,02	0,03
SL1344_4184	-2,16	7,10	0,00	0,00
SL1344_4185	-0,18	6,35	0,53	0,60
SL1344_4186	-0,54	5,75	0,10	0,14
SL1344_4187	0,27	4,96	0,56	0,62
SL1344_4189	3,41	3,63	0,00	0,00
SL1344_4190	2,27	8,93	0,00	0,00
SL1344_4192	1,44	8,25	0,00	0,00
SL1344_4193	-2,46	6,31	0,00	0,00
SL1344_4194	-2,08	6,99	0,00	0,00
SL1344_4195	-1,53	6,07	0,00	0,00
SL1344_4196	-2,68	6,53	0,00	0,00
SL1344_4197	-0,92	10,39	0,00	0,00
SL1344_4198	-2,72	6,91	0,00	0,00
SL1344_4200	-1,05	5,31	0,00	0,01
SL1344_4201	2,44	5,69	0,00	0,00
SL1344_4202	1,75	4,88	0,00	0,00
SL1344_4203	1,91	5,29	0,00	0,00
SL1344_4204	-0,02	6,97	0,94	0,96
SL1344_4205	-1,48	7,21	0,00	0,00
SL1344_4206	-0,19	5,44	0,57	0,63
SL1344_4208	0,21	3,36	0,77	0,81
SL1344_4209	-0,85	6,70	0,01	0,01
SL1344_4210	-0,48	4,90	0,37	0,44
SL1344_4211	-2,06	8,61	0,00	0,00
SL1344_4213	0,93	4,99	0,34	0,42
SL1344_4214	0,37	3,93	0,55	0,61
SL1344_4215	0,76	3,44	0,29	0,36
SL1344_4216	0,93	3,49	0,22	0,28
SL1344_4217	1,30	4,33	0,02	0,03
SL1344_4219	-2,52	7,94	0,00	0,00
SL1344_4220	1,10	5,56	0,00	0,00
SL1344_4221	1,37	6,63	0,00	0,00
SL1344_4223	1,65	6,28	0,00	0,00
SL1344_4224	2,66	7,13	0,00	0,00
SL1344_4225	1,78	5,01	0,00	0,00
SL1344_4226	0,80	6,63	0,00	0,01
SL1344_4227	-0,99	8,82	0,00	0,00
SL1344_4228	-0,76	6,27	0,03	0,05
SL1344_4229	0,17	7,30	0,55	0,61
SL1344_4230	-1,35	7,23	0,00	0,00
SL1344_4231	0,70	4,52	0,14	0,19
SL1344_4232	2,50	3,83	0,00	0,00
SL1344_4233	1,10	4,45	0,04	0,06
SL1344_4234	1,92	5,00	0,00	0,00
SL1344_4235	-1,76	4,78	0,00	0,00
SL1344_4236	-0,49	4,23	0,29	0,36
SL1344_4237	0,36	4,99	0,32	0,39
SL1344_4238	0,26	4,72	0,51	0,58
SL1344_4240	0,04	4,79	0,93	0,94
SL1344_4241	-0,13	7,25	0,78	0,82
SL1344_4242	1,98	4,60	0,00	0,00
SL1344_4243	1,60	3,76	0,04	0,06
SL1344_4244	0,74	3,86	0,23	0,30
SL1344_4245	0,88	3,83	0,19	0,25
SL1344_4247	-3,22	5,92	0,00	0,00
SL1344_4251	-5,93	7,30	0,00	0,00
SL1344_4254	1,23	5,77	0,00	0,00
SL1344_4255	2,44	10,32	0,00	0,00
SL1344_4257	0,73	3,11	0,41	0,48
SL1344_4258	-0,44	4,69	0,30	0,37
SL1344_tRNA0079	0,31	3,92	0,61	0,67
SL1344_4259	-1,30	6,07	0,00	0,00
SL1344_4260	-1,85	5,70	0,00	0,00
SL1344_4261	-1,41	4,57	0,00	0,00
SL1344_4262	-0,47	5,76	0,16	0,22
SL1344_4263	-0,46	8,94	0,03	0,06
SL1344_4264	-0,98	5,85	0,00	0,01
SL1344_4265	0,68	7,63	0,02	0,04
SL1344_4267	-2,23	10,37	0,00	0,00
SL1344_4268	-1,07	8,41	0,00	0,00
SL1344_4269	2,66	5,88	0,00	0,00
SL1344_4270	-0,36	6,35	0,18	0,24
SL1344_4271	-0,58	8,11	0,01	0,02
SL1344_4274	-0,75	4,21	0,10	0,15
SL1344_4275	-0,58	5,88	0,07	0,10
SL1344_4276	-0,73	5,18	0,06	0,10
SL1344_4277	-0,24	5,04	0,55	0,62
SL1344_4278	0,79	5,28	0,05	0,08
SL1344_4279	0,58	6,48	0,06	0,09
SL1344_4280	1,02	7,02	0,00	0,00
SL1344_4281	0,84	6,27	0,01	0,01
SL1344_4282	1,69	4,84	0,00	0,00
SL1344_4283	-0,15	5,97	0,62	0,68
SL1344_4284	-1,08	6,98	0,00	0,00
SL1344_4285	0,39	6,69	0,15	0,21
SL1344_4286	0,12	7,39	0,61	0,67
SL1344_4287	-0,59	6,46	0,04	0,06
SL1344_4288	-0,46	5,29	0,17	0,23
SL1344_tRNA0080	-0,83	7,68	0,10	0,14
SL1344_tRNA0081	-2,52	3,55	0,00	0,00
SL1344_tRNA0082	0,72	4,44	0,17	0,23
SL1344_4289	0,83	6,42	0,00	0,00
SL1344_4290	1,37	7,19	0,00	0,00
SL1344_4291	1,07	5,57	0,00	0,01
SL1344_4292	0,36	7,12	0,17	0,22
SL1344_4293	0,51	8,31	0,02	0,03
SL1344_4294	0,42	9,65	0,04	0,07
SL1344_4295	0,80	8,53	0,00	0,00
SL1344_4296	0,80	9,94	0,00	0,00
SL1344_4297	0,21	9,96	0,37	0,44
SL1344_4298	0,51	10,15	0,02	0,03
SL1344_4299	0,23	10,33	0,24	0,31
SL1344_4300	0,51	6,82	0,04	0,06
SL1344_4301	0,38	9,12	0,06	0,09
SL1344_4302	-0,33	6,85	0,17	0,23
SL1344_4303	1,01	3,07	0,27	0,34
SL1344_4304	0,50	3,37	0,50	0,56
SL1344_4305	2,59	3,92	0,00	0,00
SL1344_4308	1,26	3,82	0,05	0,08
SL1344_4309	1,93	4,66	0,00	0,00
SL1344_4310	2,02	5,92	0,00	0,00
SL1344_4311	5,57	7,97	0,00	0,00
SL1344_4312	2,31	6,96	0,00	0,00
SL1344_4313	0,50	4,87	0,23	0,29
SL1344_4314	1,03	4,99	0,01	0,02
SL1344_4315	2,23	3,44	0,02	0,03
SL1344_4316	1,43	3,46	0,09	0,13
SL1344_4319	1,35	3,57	0,07	0,10
SL1344_4320	1,64	3,96	0,01	0,02
SL1344_4321	0,97	4,28	0,06	0,10
SL1344_4324	-0,49	9,30	0,03	0,04
SL1344_4325	0,30	9,19	0,17	0,23
SL1344_4327	0,68	9,55	0,00	0,01
SL1344_4328	1,99	5,30	0,00	0,00
SL1344_4329	-0,11	6,18	0,70	0,75
SL1344_4330	-1,49	7,03	0,00	0,00
SL1344_4331	-1,31	8,17	0,00	0,00
SL1344_4332	0,51	4,10	0,36	0,43
SL1344_4333	2,16	4,86	0,00	0,00
SL1344_4335	-0,29	4,44	0,49	0,56
SL1344_4336	1,72	5,71	0,00	0,00
SL1344_4337	-0,13	5,97	0,65	0,70
SL1344_4338	1,83	5,65	0,00	0,00
SL1344_4340	-0,82	8,14	0,00	0,00
SL1344_4341	0,57	7,95	0,05	0,08
SL1344_4342	0,77	8,30	0,00	0,01
SL1344_4343	-0,07	9,26	0,75	0,79
SL1344_4344	-0,57	7,56	0,05	0,08
SL1344_4345	1,21	3,96	0,05	0,09
SL1344_4347	-1,94	8,30	0,00	0,00
SL1344_4348	-1,07	6,70	0,00	0,00
SL1344_4349	-0,04	7,07	0,87	0,90
SL1344_4350	-1,23	6,69	0,00	0,00
SL1344_4351	0,32	5,06	0,43	0,50
SL1344_4352	0,90	4,41	0,13	0,18
SL1344_4353	1,26	4,18	0,04	0,06
SL1344_4354	0,53	4,20	0,32	0,39
SL1344_4357	0,54	4,47	0,25	0,32
SL1344_4358	0,52	5,31	0,29	0,36
SL1344_4359	1,43	5,11	0,01	0,01
SL1344_4360	0,60	3,46	0,40	0,48
SL1344_4361	1,46	3,99	0,02	0,04
SL1344_4362	2,35	4,00	0,00	0,00
SL1344_4363	0,12	3,89	0,84	0,87
SL1344_4364	2,15	4,51	0,00	0,00
SL1344_4365	1,80	4,62	0,00	0,00
SL1344_4366	3,08	4,69	0,00	0,00
SL1344_4367	0,71	7,07	0,01	0,02
SL1344_4368	-0,86	7,22	0,00	0,00
SL1344_4369	-1,70	6,36	0,00	0,00
SL1344_4369A	-0,77	3,74	0,20	0,26
SL1344_4370	2,70	3,04	0,04	0,06
SL1344_4371	2,26	3,39	0,03	0,05
SL1344_4373	2,48	4,02	0,01	0,01
SL1344_4374	1,93	3,71	0,05	0,07
SL1344_4375	2,55	4,57	0,00	0,00
SL1344_4376	1,18	4,79	0,06	0,09
SL1344_4377	1,21	4,91	0,03	0,05
SL1344_4378	-0,19	6,12	0,52	0,58
SL1344_4382	0,79	5,55	0,03	0,06
SL1344_4384	2,46	6,18	0,00	0,00
SL1344_4385	1,61	7,44	0,00	0,00
SL1344_4386	-0,29	4,49	0,49	0,55
SL1344_4387	2,99	7,74	0,00	0,00
SL1344_4388	-0,70	5,06	0,08	0,11
SL1344_4389	-2,30	7,30	0,00	0,00
SL1344_4390	-1,37	3,38	0,06	0,10
SL1344_4391	-1,63	4,45	0,00	0,00
SL1344_4394	2,44	4,25	0,00	0,00
SL1344_4395	5,00	3,15	0,00	0,00
SL1344_4396	2,09	3,34	0,05	0,08
SL1344_4397	2,94	3,41	0,01	0,02
SL1344_4398	1,02	3,87	0,11	0,16
SL1344_4399	-1,34	8,24	0,00	0,00
SL1344_4400	-1,55	6,87	0,00	0,00
SL1344_4401	0,02	5,03	0,95	0,96
SL1344_4402	1,84	4,67	0,00	0,00
SL1344_4403	-0,80	5,75	0,01	0,02
SL1344_4404	1,22	4,74	0,01	0,01
SL1344_4405	-0,38	8,84	0,09	0,13
SL1344_4406	-0,82	6,56	0,00	0,01
SL1344_4407	-0,94	7,69	0,00	0,00
SL1344_4409	-0,02	8,07	0,93	0,95
SL1344_4410	-0,37	7,49	0,10	0,14
SL1344_4411	1,33	3,38	0,10	0,15
SL1344_4412	1,79	4,41	0,00	0,01
SL1344_4415	6,20	3,60	0,00	0,00
SL1344_4416	-0,51	6,31	0,10	0,14
SL1344_tRNA0083	1,95	10,60	0,03	0,05
SL1344_4418	0,36	7,07	0,18	0,24
SL1344_4419	0,74	6,46	0,01	0,01
SL1344_4420	-1,24	7,27	0,00	0,00
SL1344_4421	-0,66	7,61	0,00	0,01
SL1344_4422	-0,28	6,87	0,26	0,33
SL1344_4423	0,04	7,03	0,86	0,89
SL1344_4424	-1,23	7,01	0,00	0,00
SL1344_4425	-0,97	7,43	0,00	0,00
SL1344_4426	-0,31	5,77	0,29	0,36
SL1344_4427	-0,22	6,54	0,44	0,51
SL1344_4429	-0,60	7,97	0,01	0,02
SL1344_4430	0,44	5,25	0,23	0,29
SL1344_4432	3,14	3,55	0,00	0,00
SL1344_4433	0,39	6,38	0,21	0,27
SL1344_4434	2,93	9,02	0,00	0,00
SL1344_4435	1,71	5,81	0,00	0,00
SL1344_4436	1,78	3,95	0,01	0,02
SL1344_4437	2,66	7,58	0,00	0,00
SL1344_4438	1,25	4,59	0,02	0,04
SL1344_4440	1,86	4,86	0,00	0,00
SL1344_4441	2,68	4,72	0,00	0,00
SL1344_4442	1,40	4,59	0,01	0,01
SL1344_4443	0,26	4,30	0,62	0,68
SL1344_4446	1,31	4,95	0,01	0,01
SL1344_4447	-0,05	5,28	0,89	0,92
SL1344_4448	-0,04	5,11	0,91	0,93
SL1344_4449	0,96	4,39	0,06	0,09
SL1344_4450	0,58	5,50	0,12	0,17
SL1344_4453	-2,22	3,17	0,00	0,01
SL1344_4455	-0,07	5,26	0,86	0,89
SL1344_4456	-0,02	6,20	0,95	0,96
SL1344_4457	-0,72	5,83	0,02	0,03
SL1344_4458	0,43	5,13	0,23	0,30
SL1344_4460	4,49	6,43	0,00	0,00
SL1344_4461	-1,31	5,65	0,00	0,00
SL1344_4463	1,41	5,06	0,00	0,01
SL1344_4464	-2,56	7,87	0,00	0,00
SL1344_4465	0,71	5,98	0,03	0,05
SL1344_4466	2,84	3,71	0,00	0,01
SL1344_4467	2,89	3,38	0,00	0,01
SL1344_4468	6,45	4,07	0,00	0,00
SL1344_4469	6,29	3,89	0,00	0,00
SL1344_4470	2,41	3,96	0,00	0,01
SL1344_4471	2,23	5,12	0,00	0,00
SL1344_4472	-0,13	8,54	0,57	0,63
SL1344_4473	0,83	5,72	0,02	0,03
SL1344_4474	0,38	6,40	0,16	0,21
SL1344_4475	-0,30	6,57	0,25	0,32
SL1344_4476	1,25	4,03	0,05	0,08
SL1344_4477	0,99	5,46	0,01	0,02
SL1344_4480	0,15	6,41	0,58	0,64
SL1344_4481	-0,63	7,75	0,01	0,02
SL1344_4482	0,36	5,73	0,28	0,35
SL1344_tRNA0084	-1,24	7,72	0,00	0,00
SL1344_tRNA0085	-0,81	11,93	0,15	0,21
SL1344_tRNA0086	-0,58	7,88	0,03	0,05
SL1344_4484	0,89	6,45	0,00	0,01
SL1344_4485	0,15	6,66	0,55	0,61
SL1344_4486	0,71	6,27	0,01	0,02
SL1344_4487	1,08	7,28	0,00	0,00
SL1344_4488	0,56	7,67	0,02	0,04
SL1344_4489	-2,95	8,43	0,00	0,00
SL1344_4490	1,09	5,23	0,01	0,02
SL1344_4491	1,68	5,04	0,00	0,00
SL1344_4493	3,07	3,92	0,00	0,00
SL1344_4494	1,32	7,34	0,00	0,00
SL1344_4495	0,54	7,20	0,05	0,08
SL1344_4496	1,18	8,79	0,00	0,00
SL1344_4497	0,69	7,14	0,02	0,04
SL1344_4498	-0,20	5,19	0,63	0,68
SL1344_4499	1,35	4,80	0,00	0,01
SL1344_4501	0,59	3,81	0,31	0,38
SL1344_4502	1,32	3,97	0,04	0,06
SL1344_4503	0,53	5,60	0,14	0,19
SL1344_4504	-1,02	4,36	0,02	0,04
SL1344_4505	1,00	6,15	0,00	0,00
SL1344_4506	1,07	6,62	0,00	0,00
SL1344_4507	1,59	7,15	0,00	0,00
SL1344_4508	-1,02	8,50	0,00	0,00
SL1344_4509	0,18	7,10	0,48	0,55
SL1344_4510	-0,50	6,26	0,10	0,14
SL1344_4511	-0,22	4,20	0,65	0,70
SL1344_4512	-0,37	6,16	0,17	0,23
SL1344_4513	-1,01	8,40	0,00	0,00
SL1344_4514	0,35	6,20	0,24	0,31
SL1344_4515	0,67	6,72	0,01	0,02
SL1344_4516	0,94	5,83	0,00	0,01
SL1344_4517	1,25	5,18	0,00	0,00
SL1344_4520	1,67	4,72	0,00	0,00
SL1344_4522	3,69	3,86	0,00	0,00
SL1344_4523	0,74	5,48	0,04	0,06
SL1344_4523A	-0,71	5,23	0,06	0,10
SL1344_4525	0,87	10,01	0,00	0,00
SL1344_4527	0,28	4,42	0,58	0,64
SL1344_P2_0104	1,58	9,27	0,00	0,00
SL1344_P2_0002	2,34	8,22	0,00	0,00
SL1344_P2_0005	4,23	8,91	0,00	0,00
SL1344_P2_0006	3,48	7,17	0,00	0,00
SL1344_P2_0009	1,57	5,57	0,00	0,00
SL1344_P2_0010	1,77	5,98	0,00	0,00
SL1344_P2_0011	1,74	5,93	0,00	0,00
SL1344_P2_0012	3,69	10,05	0,00	0,00
SL1344_P2_0013	-0,30	5,95	0,40	0,48
SL1344_P2_0014	2,35	7,28	0,00	0,00
SL1344_P2_0015	5,16	6,29	0,00	0,00
SL1344_P2_0016	2,35	5,31	0,00	0,00
SL1344_P2_0017	3,11	6,06	0,00	0,00
SL1344_P2_0019	1,97	7,83	0,00	0,00
SL1344_P2_0020	1,37	6,75	0,00	0,00
SL1344_P2_0021	3,29	9,24	0,00	0,00
SL1344_P2_0022	3,69	7,81	0,00	0,00
SL1344_P2_0023	5,28	6,75	0,00	0,00
SL1344_P2_0025	5,56	7,39	0,00	0,00
SL1344_P2_0027	5,80	5,29	0,00	0,00
SL1344_P2_0029	5,75	5,19	0,00	0,00
SL1344_P2_0030	5,62	5,15	0,00	0,00
SL1344_P2_0031	5,04	4,06	0,00	0,00
SL1344_P2_0032	3,82	4,51	0,00	0,00
SL1344_P2_0033	5,69	4,66	0,00	0,00
SL1344_P2_0035	2,71	3,76	0,00	0,00
SL1344_P2_0036	3,06	6,30	0,00	0,00
SL1344_P2_0037	3,27	4,34	0,00	0,00
SL1344_P2_0038	2,37	4,83	0,00	0,00
SL1344_P2_0039	2,85	5,66	0,00	0,00
SL1344_P2_0040	0,95	6,43	0,01	0,02
SL1344_P2_0041	3,79	5,04	0,00	0,00
SL1344_P2_0042	3,46	3,59	0,00	0,00
SL1344_P2_0044	2,41	9,35	0,00	0,00
SL1344_P2_0047	5,39	4,90	0,00	0,00
SL1344_P2_0047A	2,47	6,86	0,00	0,00
SL1344_P2_0048	3,06	8,51	0,00	0,00
SL1344_P2_0049	3,77	9,83	0,00	0,00
SL1344_P2_0050	0,57	6,92	0,03	0,05
SL1344_P2_0051	1,66	5,02	0,00	0,00
SL1344_P2_0052	1,56	4,61	0,00	0,01
SL1344_P2_0055	2,69	8,72	0,00	0,00
SL1344_P2_0056	1,14	5,88	0,00	0,00
SL1344_P2_0057	0,49	4,27	0,33	0,41
SL1344_P2_0058	1,29	4,61	0,01	0,02
SL1344_P2_0059	0,87	4,17	0,11	0,16
SL1344_P2_0060	1,44	6,25	0,00	0,00
SL1344_P2_0061	1,45	4,07	0,03	0,05
SL1344_P2_0063	-0,85	3,40	0,22	0,28
SL1344_P2_0064	0,77	3,91	0,20	0,27
SL1344_P2_0065	0,76	5,31	0,03	0,05
SL1344_P2_0066	0,85	4,79	0,06	0,10
SL1344_P2_0067	0,64	4,01	0,26	0,32
SL1344_P2_0068	1,02	4,54	0,09	0,13
SL1344_P2_0069	2,21	4,03	0,01	0,02
SL1344_P2_0071	0,89	5,94	0,01	0,02
SL1344_P2_0072	1,35	4,29	0,02	0,03
SL1344_P2_0074	1,80	4,69	0,00	0,00
SL1344_P2_0075	1,92	4,44	0,00	0,00
SL1344_P2_0076	2,28	4,31	0,00	0,00
SL1344_P2_0078	0,90	5,38	0,01	0,02
SL1344_P2_0079	-0,78	4,86	0,04	0,06
SL1344_P2_0080	1,35	5,13	0,00	0,01
SL1344_P2_0083	2,38	3,42	0,01	0,01
SL1344_P2_0085	0,98	4,71	0,03	0,05
SL1344_P2_0086	1,81	3,79	0,02	0,03
SL1344_P2_0087	1,60	4,99	0,00	0,00
SL1344_P2_0088	-0,90	5,40	0,01	0,02
SL1344_P2_0089	1,26	5,28	0,00	0,00
SL1344_P2_0090	0,90	5,29	0,02	0,03
SL1344_P2_0092	0,77	4,76	0,07	0,10
SL1344_P2_0093	0,69	4,56	0,15	0,20
SL1344_P2_0100	0,94	5,35	0,02	0,04
SL1344_P2_0101	0,14	5,39	0,69	0,74
SL1344_P2_0102	2,72	6,37	0,00	0,00
SL1344_P3_0001	0,80	10,66	0,00	0,00
SL1344_P3_0003	5,04	8,61	0,00	0,00
SL1344_P3_0004	5,46	8,58	0,00	0,00
SL1344_P3_0008	6,86	10,50	0,00	0,00
SL1344_P3_0009	6,83	8,86	0,00	0,00
SL1344_P3_0012	6,31	8,55	0,00	0,00
SL1344_P3_0013	1,09	9,56	0,00	0,00
SL1344_P3_0014	0,22	10,60	0,27	0,34
SL1344_P1_0001	1,51	6,08	0,00	0,00
SL1344_P1_0002	1,57	5,77	0,00	0,00
SL1344_P1_0003	2,42	7,62	0,00	0,00
SL1344_P1_0004	2,32	3,94	0,00	0,00
SL1344_P1_0007	5,18	6,69	0,00	0,00
SL1344_P1_0008	0,57	8,66	0,02	0,03
SL1344_P1_0009	1,23	7,73	0,00	0,00
SL1344_P1_0010	1,40	7,74	0,00	0,00
SL1344_P1_0011	2,76	5,02	0,00	0,00
SL1344_P1_0012	3,29	4,29	0,00	0,00
SL1344_P1_0014	2,50	4,96	0,00	0,00
SL1344_P1_0016	2,97	5,96	0,00	0,00
SL1344_P1_0017	3,63	4,22	0,00	0,00
SL1344_P1_0018	5,85	3,46	0,00	0,00
SL1344_P1_0019	3,80	4,91	0,00	0,00
SL1344_P1_0020	3,64	4,37	0,00	0,00
SL1344_P1_0021	2,18	3,77	0,00	0,01
SL1344_P1_0022	3,05	5,71	0,00	0,00
SL1344_P1_0023	6,62	3,89	0,00	0,00
SL1344_P1_0025	2,71	4,51	0,00	0,00
SL1344_P1_0027	3,08	4,22	0,00	0,00
SL1344_P1_0028	5,24	4,35	0,00	0,00
SL1344_P1_0029	2,19	3,66	0,00	0,01
SL1344_P1_0030	2,15	4,12	0,00	0,00
SL1344_P1_0031	1,90	3,33	0,04	0,07
SL1344_P1_0032	1,17	3,75	0,07	0,11
SL1344_P1_0033	-1,04	4,26	0,03	0,05
SL1344_P1_0034	1,37	4,58	0,01	0,01
SL1344_P1_0105	3,72	11,30	0,00	0,00
SL1344_P1_0035	1,08	3,75	0,12	0,17
SL1344_P1_0036	1,46	6,24	0,00	0,00
SL1344_P1_0037	1,75	4,64	0,00	0,00
SL1344_P1_0038	1,58	4,07	0,01	0,02
SL1344_P1_0039	3,29	4,95	0,00	0,00
SL1344_P1_0041	6,17	3,54	0,00	0,00
SL1344_P1_0042	1,36	4,63	0,01	0,02
SL1344_P1_0043	1,67	4,00	0,01	0,02
SL1344_P1_0044	2,03	3,88	0,01	0,01
SL1344_P1_0044A	5,86	3,35	0,00	0,00
SL1344_P1_0045	3,15	4,03	0,00	0,00
SL1344_P1_0047	6,51	3,76	0,00	0,00
SL1344_P1_0049	7,17	4,17	0,00	0,00
SL1344_P1_0050	4,70	3,89	0,00	0,00
SL1344_P1_0051	4,82	3,93	0,00	0,00
SL1344_P1_0052	2,79	6,73	0,00	0,00
