locus tag	logFC	logCPM	PValue	FDR
SL1344_4008	-0,88	6,74	0,01	0,04
SL1344_4009	-3,88	10,26	0,00	0,00
SL1344_4010	1,56	8,21	0,00	0,00
SL1344_4011	1,63	8,84	0,00	0,00
SL1344_4012	2,47	6,63	0,00	0,00
SL1344_4013	3,72	7,57	0,00	0,00
SL1344_4014	1,85	4,56	0,01	0,02
SL1344_4015	2,50	4,07	0,00	0,01
SL1344_4016	-1,28	6,88	0,00	0,00
SL1344_4017	-0,64	5,61	0,18	0,28
SL1344_4021	3,13	7,94	0,00	0,00
SL1344_4022	2,11	7,11	0,00	0,00
SL1344_4023	6,39	7,09	0,00	0,00
SL1344_4024	2,75	6,26	0,00	0,00
SL1344_4025	4,95	7,24	0,00	0,00
SL1344_4026	3,93	8,33	0,00	0,00
SL1344_4027	3,66	8,97	0,00	0,00
SL1344_4029	3,46	8,26	0,00	0,00
SL1344_4030	-1,44	9,18	0,00	0,00
SL1344_4031	-2,55	5,54	0,00	0,00
SL1344_4032	-1,71	5,62	0,00	0,00
SL1344_4033	0,76	6,69	0,02	0,05
SL1344_4034	1,75	7,69	0,00	0,00
SL1344_4035	2,53	11,79	0,00	0,00
SL1344_4036	2,69	10,68	0,00	0,00
SL1344_4038	0,06	9,49	0,83	0,89
SL1344_4039	1,46	6,59	0,00	0,00
SL1344_4040	1,81	8,97	0,00	0,00
SL1344_4041	-0,60	6,11	0,09	0,16
SL1344_4042	-1,13	7,35	0,00	0,00
SL1344_4043	1,84	5,99	0,00	0,00
SL1344_4044	-0,90	5,96	0,02	0,05
SL1344_4046	0,57	4,76	0,40	0,53
SL1344_4047	0,45	6,06	0,45	0,57
SL1344_4048	-0,04	7,73	0,91	0,94
SL1344_4049	-0,45	7,60	0,20	0,31
SL1344_4050	-0,14	8,17	0,61	0,71
SL1344_4052	1,72	3,67	0,25	0,37
SL1344_4053	1,52	4,76	0,01	0,04
SL1344_4054	4,26	6,32	0,00	0,00
SL1344_4055	-0,65	6,81	0,10	0,19
SL1344_4056	0,12	6,94	0,71	0,79
SL1344_4057	0,29	3,71	0,84	0,89
SL1344_4058	1,55	6,36	0,00	0,00
SL1344_4059	0,61	5,48	0,17	0,28
SL1344_4060	1,67	6,55	0,00	0,00
SL1344_4061	0,70	4,16	0,51	0,62
SL1344_4062	3,27	4,48	0,00	0,00
SL1344_4063	2,48	7,22	0,00	0,00
SL1344_4064	1,70	6,60	0,00	0,00
SL1344_4065	2,33	4,81	0,00	0,00
SL1344_4066	0,07	5,15	0,89	0,93
SL1344_4068	0,45	8,19	0,07	0,13
SL1344_4069	-0,84	9,53	0,00	0,00
SL1344_4070	0,54	7,49	0,03	0,07
SL1344_4071	-1,31	8,72	0,00	0,00
SL1344_4072	0,48	8,00	0,18	0,29
SL1344_4073	1,47	9,03	0,01	0,03
SL1344_4074	-1,38	8,26	0,00	0,00
SL1344_4075	1,60	6,68	0,00	0,00
SL1344_4076	0,06	7,75	0,82	0,88
SL1344_4077	0,45	7,08	0,15	0,25
SL1344_4078	-1,85	6,22	0,00	0,01
SL1344_4079	-0,14	7,35	0,65	0,75
SL1344_4080	-0,09	7,30	0,78	0,84
SL1344_rRNA0017	1,93	6,08	0,21	0,33
SL1344_tRNA0072	-2,70	7,37	0,00	0,01
SL1344_tRNA0073	-4,34	3,66	0,08	0,14
SL1344_rRNA0018	-0,53	6,08	0,68	0,77
SL1344_rRNA0019	-4,36	3,26	0,25	0,37
SL1344_4081	-0,70	6,48	0,07	0,14
SL1344_4082	0,42	6,39	0,24	0,36
SL1344_4083	-0,40	5,71	0,31	0,44
SL1344_tRNA0074	3,26	14,56	0,00	0,01
SL1344_tRNA0075	0,95	10,85	0,27	0,39
SL1344_tRNA0076	0,52	11,60	0,52	0,63
SL1344_tRNA0077	2,52	9,70	0,01	0,02
SL1344_4085	-0,87	10,18	0,00	0,00
SL1344_4086	-1,09	8,96	0,00	0,00
SL1344_4087	-0,72	8,65	0,00	0,01
SL1344_4088	-1,78	10,04	0,00	0,00
SL1344_4089	-1,60	10,95	0,00	0,00
SL1344_4090	-1,18	10,68	0,00	0,00
SL1344_4091	-1,83	11,59	0,00	0,00
SL1344_4092	-0,17	11,65	0,39	0,52
SL1344_4093	0,40	11,58	0,06	0,11
SL1344_4094	0,62	3,83	0,47	0,58
SL1344_4095	1,03	2,96	0,30	0,42
SL1344_4096	2,04	5,87	0,00	0,00
SL1344_4098	0,88	4,33	0,20	0,32
SL1344_4099	1,35	3,71	0,15	0,25
SL1344_4101	0,60	4,33	0,37	0,49
SL1344_4102	1,64	3,66	0,12	0,20
SL1344_4103	0,34	5,38	0,60	0,70
SL1344_4104	1,46	6,15	0,00	0,00
SL1344_4105	-0,20	5,91	0,63	0,73
SL1344_4106	-0,83	7,36	0,00	0,01
SL1344_4107	-0,36	6,33	0,29	0,41
SL1344_4108	-0,45	7,00	0,13	0,23
SL1344_4110	-0,85	8,83	0,00	0,01
SL1344_4112	0,01	6,05	0,99	0,99
SL1344_4113	0,61	6,64	0,10	0,17
SL1344_4114	-0,30	6,38	0,40	0,53
SL1344_4115	-1,29	7,44	0,00	0,00
SL1344_rRNA0020	1,99	6,05	0,14	0,24
SL1344_tRNA0078	-1,59	4,53	0,10	0,18
SL1344_rRNA0021	1,17	7,70	0,13	0,22
SL1344_4116	-0,14	5,73	0,73	0,80
SL1344_4117	0,95	5,22	0,13	0,22
SL1344_4118	2,42	5,58	0,00	0,00
SL1344_4119	0,87	5,36	0,06	0,13
SL1344_4120	0,83	5,81	0,06	0,12
SL1344_4121	-0,47	3,90	0,50	0,62
SL1344_4122	-1,28	4,80	0,02	0,06
SL1344_4123	0,29	7,87	0,26	0,38
SL1344_4124	0,24	7,27	0,42	0,54
SL1344_4125	0,94	4,65	0,09	0,16
SL1344_4127	-1,32	5,70	0,01	0,02
SL1344_4128	-0,01	6,64	0,97	0,98
SL1344_4130	-1,20	4,34	0,11	0,20
SL1344_4131	0,87	3,55	0,52	0,63
SL1344_4133	-5,18	3,83	0,02	0,04
SL1344_4134	0,31	3,68	0,82	0,88
SL1344_4135	1,93	4,08	0,11	0,20
SL1344_4139	-1,42	4,74	0,05	0,11
SL1344_4140	-0,60	4,58	0,41	0,53
SL1344_4141	-0,79	3,52	0,48	0,59
SL1344_4142	1,49	3,82	0,16	0,27
SL1344_4143	-0,53	3,68	0,69	0,77
SL1344_4145	1,72	3,79	0,13	0,22
SL1344_4146	-0,83	4,37	0,41	0,53
SL1344_4147	2,98	3,28	0,06	0,11
SL1344_4148	-0,12	3,56	0,92	0,94
SL1344_4149	-0,33	4,13	0,77	0,84
SL1344_4155	0,43	4,66	0,64	0,73
SL1344_4156	0,16	6,44	0,65	0,74
SL1344_4157	-0,64	7,81	0,02	0,04
SL1344_4159	1,68	4,80	0,00	0,01
SL1344_4160	1,14	3,31	0,47	0,59
SL1344_4161	0,72	6,10	0,06	0,11
SL1344_4162	2,55	7,65	0,00	0,00
SL1344_4163	1,09	4,30	0,11	0,19
SL1344_4164	2,11	4,48	0,00	0,00
SL1344_4166	2,59	5,50	0,00	0,00
SL1344_4167	3,85	4,77	0,00	0,00
SL1344_4168	1,76	6,02	0,00	0,00
SL1344_4169	1,06	5,13	0,04	0,09
SL1344_4170	-0,10	6,06	0,79	0,85
SL1344_4171	0,53	6,48	0,11	0,20
SL1344_4172	-1,26	8,09	0,00	0,00
SL1344_4173	-0,69	5,19	0,16	0,26
SL1344_4174	-1,82	9,44	0,00	0,00
SL1344_4175	-1,89	8,18	0,00	0,00
SL1344_4177	-0,52	6,50	0,15	0,24
SL1344_4178	0,17	6,11	0,73	0,80
SL1344_4179	-0,99	6,50	0,01	0,03
SL1344_4181	0,30	5,75	0,46	0,58
SL1344_4182	-1,12	7,49	0,00	0,00
SL1344_4183	-0,59	6,18	0,08	0,16
SL1344_4184	-1,17	7,10	0,00	0,00
SL1344_4185	0,59	6,35	0,09	0,17
SL1344_4186	0,58	5,75	0,13	0,22
SL1344_4187	0,94	4,96	0,10	0,19
SL1344_4189	-2,80	3,63	0,32	0,44
SL1344_4190	-0,63	8,93	0,02	0,04
SL1344_4192	-0,80	8,25	0,00	0,01
SL1344_4193	-5,28	6,31	0,00	0,00
SL1344_4194	-3,97	6,99	0,00	0,00
SL1344_4195	-2,07	6,07	0,00	0,00
SL1344_4196	-4,24	6,53	0,00	0,00
SL1344_4197	-1,66	10,39	0,00	0,00
SL1344_4198	-3,16	6,91	0,00	0,00
SL1344_4200	-1,42	5,31	0,01	0,02
SL1344_4201	1,90	5,69	0,00	0,01
SL1344_4202	-0,98	4,88	0,25	0,37
SL1344_4203	1,46	5,29	0,01	0,02
SL1344_4204	-1,40	6,97	0,00	0,00
SL1344_4205	-0,52	7,21	0,09	0,17
SL1344_4206	-0,60	5,44	0,21	0,32
SL1344_4208	-2,03	3,36	0,18	0,28
SL1344_4209	1,34	6,70	0,00	0,00
SL1344_4210	2,05	4,90	0,00	0,00
SL1344_4211	1,29	8,61	0,00	0,00
SL1344_4213	2,16	4,99	0,06	0,12
SL1344_4214	-1,61	3,93	0,18	0,28
SL1344_4215	0,00	3,44	1,00	1,00
SL1344_4216	-4,77	3,49	0,06	0,13
SL1344_4217	-0,24	4,33	0,79	0,85
SL1344_4219	-2,35	7,94	0,00	0,00
SL1344_4220	-1,58	5,56	0,02	0,04
SL1344_4221	0,68	6,63	0,06	0,11
SL1344_4223	3,40	6,28	0,00	0,00
SL1344_4224	5,16	7,13	0,00	0,00
SL1344_4225	1,66	5,01	0,00	0,01
SL1344_4226	-2,27	6,63	0,00	0,00
SL1344_4227	-2,05	8,82	0,00	0,00
SL1344_4228	1,37	6,27	0,00	0,00
SL1344_4229	2,62	7,30	0,00	0,00
SL1344_4230	0,91	7,23	0,00	0,01
SL1344_4231	-1,01	4,52	0,22	0,33
SL1344_4232	0,82	3,83	0,52	0,63
SL1344_4233	0,98	4,45	0,17	0,27
SL1344_4234	3,09	5,00	0,00	0,00
SL1344_4235	-4,19	4,78	0,00	0,00
SL1344_4236	-1,38	4,23	0,07	0,13
SL1344_4237	-1,59	4,99	0,02	0,04
SL1344_4238	-0,45	4,72	0,45	0,57
SL1344_4240	-1,93	4,79	0,01	0,04
SL1344_4241	-0,24	7,25	0,66	0,75
SL1344_4242	1,13	4,60	0,14	0,24
SL1344_4243	2,02	3,76	0,04	0,08
SL1344_4244	0,30	3,86	0,73	0,81
SL1344_4245	-0,04	3,83	0,97	0,98
SL1344_4247	-3,58	5,92	0,00	0,00
SL1344_4251	-5,46	7,30	0,00	0,00
SL1344_4254	0,52	5,77	0,23	0,35
SL1344_4255	6,15	10,32	0,00	0,00
SL1344_4257	0,99	3,11	0,42	0,55
SL1344_4258	-0,50	4,69	0,39	0,52
SL1344_tRNA0079	-0,25	3,92	0,78	0,85
SL1344_4259	0,51	6,07	0,14	0,23
SL1344_4260	-0,92	5,70	0,03	0,06
SL1344_4261	-2,68	4,57	0,00	0,00
SL1344_4262	-0,49	5,76	0,27	0,39
SL1344_4263	0,02	8,94	0,92	0,94
SL1344_4264	-1,31	5,85	0,01	0,02
SL1344_4265	3,04	7,63	0,00	0,00
SL1344_4267	-0,26	10,37	0,48	0,60
SL1344_4268	-0,24	8,41	0,31	0,44
SL1344_4269	-0,08	5,88	0,91	0,94
SL1344_4270	-1,38	6,35	0,00	0,00
SL1344_4271	-0,91	8,11	0,00	0,00
SL1344_4274	-1,40	4,21	0,05	0,10
SL1344_4275	-1,29	5,88	0,01	0,02
SL1344_4276	1,05	5,18	0,02	0,05
SL1344_4277	0,69	5,04	0,17	0,27
SL1344_4278	1,87	5,28	0,00	0,00
SL1344_4279	1,21	6,48	0,00	0,00
SL1344_4280	1,07	7,02	0,00	0,00
SL1344_4281	-0,31	6,27	0,46	0,58
SL1344_4282	-2,95	4,84	0,02	0,04
SL1344_4283	-0,60	5,97	0,15	0,25
SL1344_4284	-0,32	6,98	0,27	0,39
SL1344_4285	-0,51	6,69	0,16	0,26
SL1344_4286	0,37	7,39	0,17	0,27
SL1344_4287	-1,04	6,46	0,01	0,02
SL1344_4288	-1,09	5,29	0,03	0,08
SL1344_tRNA0080	-2,89	7,68	0,00	0,00
SL1344_tRNA0081	-6,83	3,55	0,00	0,00
SL1344_tRNA0082	-1,69	4,44	0,10	0,17
SL1344_4289	-1,57	6,42	0,00	0,00
SL1344_4290	0,48	7,19	0,13	0,22
SL1344_4291	0,42	5,57	0,40	0,53
SL1344_4292	-0,24	7,12	0,44	0,56
SL1344_4293	-0,99	8,31	0,00	0,00
SL1344_4294	-0,79	9,65	0,00	0,00
SL1344_4295	-0,62	8,53	0,02	0,05
SL1344_4296	-0,25	9,94	0,26	0,38
SL1344_4297	0,98	9,96	0,00	0,00
SL1344_4298	1,11	10,15	0,00	0,00
SL1344_4299	-0,91	10,33	0,00	0,00
SL1344_4300	-1,32	6,82	0,00	0,00
SL1344_4301	-0,79	9,12	0,00	0,00
SL1344_4302	-0,84	6,85	0,01	0,02
SL1344_4303	-3,96	3,07	0,16	0,27
SL1344_4304	-0,85	3,37	0,52	0,63
SL1344_4305	1,26	3,92	0,29	0,41
SL1344_4308	-1,92	3,82	0,18	0,29
SL1344_4309	0,61	4,66	0,48	0,59
SL1344_4310	3,05	5,92	0,00	0,00
SL1344_4311	4,48	7,97	0,00	0,00
SL1344_4312	3,69	6,96	0,00	0,00
SL1344_4313	-0,19	4,87	0,76	0,83
SL1344_4314	-2,09	4,99	0,01	0,03
SL1344_4315	2,29	3,44	0,05	0,10
SL1344_4316	-0,29	3,46	0,85	0,90
SL1344_4319	0,36	3,57	0,74	0,82
SL1344_4320	1,15	3,96	0,20	0,31
SL1344_4321	-1,86	4,28	0,09	0,16
SL1344_4324	-2,11	9,30	0,00	0,00
SL1344_4325	-1,97	9,19	0,00	0,00
SL1344_4327	-1,00	9,55	0,00	0,00
SL1344_4328	-3,28	5,30	0,00	0,01
SL1344_4329	-0,37	6,18	0,33	0,45
SL1344_4330	-1,33	7,03	0,00	0,00
SL1344_4331	-0,99	8,17	0,00	0,00
SL1344_4332	-1,30	4,10	0,20	0,31
SL1344_4333	1,29	4,86	0,08	0,14
SL1344_4335	-1,74	4,44	0,02	0,04
SL1344_4336	2,75	5,71	0,00	0,00
SL1344_4337	-0,72	5,97	0,08	0,14
SL1344_4338	3,34	5,65	0,00	0,00
SL1344_4340	0,75	8,14	0,01	0,02
SL1344_4341	3,75	7,95	0,00	0,00
SL1344_4342	2,16	8,30	0,00	0,00
SL1344_4343	1,12	9,26	0,00	0,00
SL1344_4344	0,37	7,56	0,24	0,36
SL1344_4345	-1,19	3,96	0,32	0,45
SL1344_4347	-1,44	8,30	0,00	0,00
SL1344_4348	-0,21	6,70	0,53	0,64
SL1344_4349	-1,06	7,07	0,00	0,01
SL1344_4350	0,39	6,69	0,21	0,33
SL1344_4351	-1,39	5,06	0,04	0,09
SL1344_4352	0,05	4,41	0,96	0,97
SL1344_4353	-0,74	4,18	0,49	0,61
SL1344_4354	-0,66	4,20	0,44	0,56
SL1344_4357	-0,79	4,47	0,31	0,43
SL1344_4358	3,03	5,31	0,00	0,00
SL1344_4359	2,80	5,11	0,00	0,00
SL1344_4360	-1,73	3,46	0,25	0,37
SL1344_4361	1,53	3,99	0,07	0,13
SL1344_4362	1,24	4,00	0,23	0,34
SL1344_4363	-1,51	3,89	0,14	0,23
SL1344_4364	-2,16	4,51	0,10	0,18
SL1344_4365	1,36	4,62	0,05	0,11
SL1344_4366	1,63	4,69	0,07	0,14
SL1344_4367	-0,81	7,07	0,02	0,05
SL1344_4368	-0,62	7,22	0,03	0,07
SL1344_4369	-0,94	6,36	0,01	0,02
SL1344_4369A	0,92	3,74	0,19	0,29
SL1344_4370	3,22	3,04	0,04	0,09
SL1344_4371	2,62	3,39	0,04	0,09
SL1344_4373	3,23	4,02	0,00	0,01
SL1344_4374	2,14	3,71	0,09	0,16
SL1344_4375	3,02	4,57	0,00	0,00
SL1344_4376	2,29	4,79	0,00	0,01
SL1344_4377	2,80	4,91	0,00	0,00
SL1344_4378	0,64	6,12	0,07	0,13
SL1344_4382	0,17	5,55	0,72	0,80
SL1344_4384	4,27	6,18	0,00	0,00
SL1344_4385	2,43	7,44	0,00	0,00
SL1344_4386	-4,14	4,49	0,00	0,00
SL1344_4387	0,94	7,74	0,01	0,01
SL1344_4388	0,41	5,06	0,39	0,51
SL1344_4389	-1,92	7,30	0,00	0,00
SL1344_4390	0,83	3,38	0,32	0,44
SL1344_4391	0,85	4,45	0,12	0,20
SL1344_4394	1,27	4,25	0,22	0,33
SL1344_4395	5,45	3,15	0,00	0,01
SL1344_4396	2,80	3,34	0,03	0,07
SL1344_4397	3,92	3,41	0,00	0,01
SL1344_4398	1,00	3,87	0,24	0,36
SL1344_4399	2,63	8,24	0,00	0,00
SL1344_4400	-1,10	6,87	0,00	0,00
SL1344_4401	-0,57	5,03	0,28	0,40
SL1344_4402	-2,58	4,67	0,05	0,11
SL1344_4403	-1,82	5,75	0,00	0,00
SL1344_4404	0,23	4,74	0,71	0,79
SL1344_4405	-0,41	8,84	0,09	0,16
SL1344_4406	-1,04	6,56	0,00	0,01
SL1344_4407	-0,32	7,69	0,22	0,34
SL1344_4409	-1,09	8,07	0,00	0,00
SL1344_4410	-1,13	7,49	0,00	0,00
SL1344_4411	-1,02	3,38	0,53	0,64
SL1344_4412	1,53	4,41	0,07	0,13
SL1344_4415	3,07	3,60	0,19	0,29
SL1344_4416	0,99	6,31	0,01	0,02
SL1344_tRNA0083	2,61	10,60	0,01	0,02
SL1344_4418	0,00	7,07	1,00	1,00
SL1344_4419	0,67	6,46	0,04	0,08
SL1344_4420	-0,03	7,27	0,90	0,93
SL1344_4421	-0,23	7,61	0,35	0,47
SL1344_4422	-0,03	6,87	0,93	0,95
SL1344_4423	-0,16	7,03	0,60	0,70
SL1344_4424	-0,37	7,01	0,19	0,30
SL1344_4425	-0,21	7,43	0,44	0,56
SL1344_4426	-0,69	5,77	0,09	0,16
SL1344_4427	-1,22	6,54	0,00	0,01
SL1344_4429	-2,14	7,97	0,00	0,00
SL1344_4430	0,28	5,25	0,56	0,67
SL1344_4432	2,71	3,55	0,04	0,09
SL1344_4433	1,27	6,38	0,00	0,00
SL1344_4434	5,93	9,02	0,00	0,00
SL1344_4435	3,93	5,81	0,00	0,00
SL1344_4436	-0,68	3,95	0,58	0,69
SL1344_4437	0,70	7,58	0,03	0,06
SL1344_4438	-0,19	4,59	0,82	0,88
SL1344_4440	-0,02	4,86	0,97	0,99
SL1344_4441	-0,43	4,72	0,67	0,76
SL1344_4442	-0,27	4,59	0,74	0,81
SL1344_4443	-0,49	4,30	0,53	0,64
SL1344_4446	0,27	4,95	0,70	0,78
SL1344_4447	0,03	5,28	0,96	0,97
SL1344_4448	-3,00	5,11	0,00	0,00
SL1344_4449	0,07	4,39	0,93	0,95
SL1344_4450	0,96	5,50	0,04	0,08
SL1344_4453	-1,68	3,17	0,12	0,21
SL1344_4455	0,92	5,26	0,04	0,09
SL1344_4456	0,02	6,20	0,95	0,97
SL1344_4457	-0,59	5,83	0,12	0,21
SL1344_4458	-0,30	5,13	0,56	0,66
SL1344_4460	1,14	6,43	0,06	0,12
SL1344_4461	0,15	5,65	0,70	0,79
SL1344_4463	-0,54	5,06	0,49	0,61
SL1344_4464	-3,41	7,87	0,00	0,00
SL1344_4465	0,76	5,98	0,05	0,11
SL1344_4466	2,11	3,71	0,13	0,22
SL1344_4467	0,31	3,38	0,87	0,91
SL1344_4468	6,60	4,07	0,00	0,00
SL1344_4469	5,43	3,89	0,00	0,01
SL1344_4470	2,69	3,96	0,01	0,03
SL1344_4471	1,55	5,12	0,02	0,05
SL1344_4472	1,72	8,54	0,00	0,00
SL1344_4473	0,30	5,72	0,50	0,61
SL1344_4474	-0,22	6,40	0,52	0,63
SL1344_4475	-0,79	6,57	0,02	0,05
SL1344_4476	0,72	4,03	0,42	0,54
SL1344_4477	1,84	5,46	0,00	0,00
SL1344_4480	-0,54	6,41	0,12	0,21
SL1344_4481	-1,89	7,75	0,00	0,00
SL1344_4482	-1,86	5,73	0,00	0,01
SL1344_tRNA0084	-2,10	7,72	0,00	0,00
SL1344_tRNA0085	-0,12	11,93	0,82	0,88
SL1344_tRNA0086	-2,10	7,88	0,00	0,00
SL1344_4484	0,34	6,45	0,37	0,50
SL1344_4485	-2,50	6,66	0,00	0,00
SL1344_4486	-2,33	6,27	0,00	0,00
SL1344_4487	-1,11	7,28	0,00	0,01
SL1344_4488	-0,91	7,67	0,00	0,01
SL1344_4489	-1,55	8,43	0,00	0,00
SL1344_4490	0,59	5,23	0,28	0,40
SL1344_4491	0,40	5,04	0,58	0,68
SL1344_4493	1,96	3,92	0,12	0,21
SL1344_4494	0,72	7,34	0,02	0,05
SL1344_4495	0,15	7,20	0,64	0,74
SL1344_4496	0,10	8,79	0,68	0,77
SL1344_4497	0,06	7,14	0,87	0,92
SL1344_4498	-0,22	5,19	0,69	0,78
SL1344_4499	-0,39	4,80	0,59	0,69
SL1344_4501	-2,56	3,81	0,05	0,10
SL1344_4502	-2,16	3,97	0,13	0,23
SL1344_4503	-0,54	5,60	0,30	0,43
SL1344_4504	-1,24	4,36	0,06	0,12
SL1344_4505	-0,21	6,15	0,61	0,71
SL1344_4506	0,30	6,62	0,41	0,53
SL1344_4507	0,38	7,15	0,24	0,36
SL1344_4508	-0,79	8,50	0,00	0,00
SL1344_4509	-1,11	7,10	0,00	0,00
SL1344_4510	-0,74	6,26	0,06	0,12
SL1344_4511	-1,29	4,20	0,10	0,19
SL1344_4512	-0,86	6,16	0,02	0,05
SL1344_4513	-1,09	8,40	0,00	0,00
SL1344_4514	-0,38	6,20	0,34	0,46
SL1344_4515	-0,22	6,72	0,50	0,61
SL1344_4516	-0,98	5,83	0,04	0,09
SL1344_4517	0,46	5,18	0,39	0,52
SL1344_4520	-0,57	4,72	0,51	0,62
SL1344_4522	0,29	3,86	0,88	0,92
SL1344_4523	-0,55	5,48	0,30	0,42
SL1344_4523A	-1,15	5,23	0,04	0,09
SL1344_4525	0,90	10,01	0,00	0,00
SL1344_4527	-0,32	4,42	0,68	0,77
SL1344_P2_0104	-0,42	9,27	0,11	0,19
SL1344_P2_0002	-0,32	8,22	0,28	0,40
SL1344_P2_0005	1,40	8,91	0,00	0,00
SL1344_P2_0006	-0,12	7,17	0,77	0,84
SL1344_P2_0009	0,47	5,57	0,37	0,50
SL1344_P2_0010	-0,09	5,98	0,86	0,90
SL1344_P2_0011	-0,85	5,93	0,15	0,25
SL1344_P2_0012	0,35	10,05	0,19	0,30
SL1344_P2_0013	-1,01	5,95	0,05	0,11
SL1344_P2_0014	-1,10	7,28	0,01	0,02
SL1344_P2_0015	0,75	6,29	0,45	0,57
SL1344_P2_0016	0,13	5,31	0,84	0,90
SL1344_P2_0017	0,85	6,06	0,10	0,18
SL1344_P2_0019	-2,01	7,83	0,00	0,00
SL1344_P2_0020	-1,64	6,75	0,00	0,00
SL1344_P2_0021	-0,17	9,24	0,49	0,61
SL1344_P2_0022	1,17	7,81	0,00	0,01
SL1344_P2_0023	-1,22	6,75	0,30	0,42
SL1344_P2_0025	1,13	7,39	0,05	0,11
SL1344_P2_0027	2,67	5,29	0,02	0,05
SL1344_P2_0029	1,19	5,19	0,46	0,58
SL1344_P2_0030	2,14	5,15	0,11	0,20
SL1344_P2_0031	-1,96	4,06	0,51	0,62
SL1344_P2_0032	-3,68	4,51	0,16	0,26
SL1344_P2_0033	3,89	4,66	0,00	0,01
SL1344_P2_0035	-0,66	3,76	0,70	0,79
SL1344_P2_0036	1,81	6,30	0,00	0,00
SL1344_P2_0037	2,78	4,34	0,00	0,01
SL1344_P2_0038	1,19	4,83	0,10	0,18
SL1344_P2_0039	1,82	5,66	0,00	0,00
SL1344_P2_0040	1,40	6,43	0,00	0,00
SL1344_P2_0041	0,10	5,04	0,93	0,95
SL1344_P2_0042	-2,75	3,59	0,34	0,47
SL1344_P2_0044	1,36	9,35	0,00	0,00
SL1344_P2_0047	5,76	4,90	0,00	0,00
SL1344_P2_0047A	-0,69	6,86	0,13	0,23
SL1344_P2_0048	-1,65	8,51	0,00	0,00
SL1344_P2_0049	-0,53	9,83	0,04	0,08
SL1344_P2_0050	0,37	6,92	0,22	0,33
SL1344_P2_0051	-0,47	5,02	0,53	0,64
SL1344_P2_0052	0,00	4,61	1,00	1,00
SL1344_P2_0055	-0,07	8,72	0,78	0,84
SL1344_P2_0056	0,56	5,88	0,20	0,31
SL1344_P2_0057	-0,99	4,27	0,24	0,35
SL1344_P2_0058	0,51	4,61	0,46	0,58
SL1344_P2_0059	-0,24	4,17	0,78	0,85
SL1344_P2_0060	0,02	6,25	0,97	0,98
SL1344_P2_0061	0,48	4,07	0,62	0,72
SL1344_P2_0063	-0,15	3,40	0,88	0,92
SL1344_P2_0064	-2,46	3,91	0,07	0,14
SL1344_P2_0065	-0,31	5,31	0,55	0,66
SL1344_P2_0066	0,19	4,79	0,77	0,84
SL1344_P2_0067	0,95	4,01	0,19	0,30
SL1344_P2_0068	2,68	4,54	0,00	0,00
SL1344_P2_0069	2,36	4,03	0,02	0,06
SL1344_P2_0071	1,08	5,94	0,01	0,03
SL1344_P2_0072	0,14	4,29	0,87	0,91
SL1344_P2_0074	-0,40	4,69	0,62	0,72
SL1344_P2_0075	-0,54	4,44	0,57	0,67
SL1344_P2_0076	-1,74	4,31	0,22	0,33
SL1344_P2_0078	-1,68	5,38	0,01	0,02
SL1344_P2_0079	-2,19	4,86	0,00	0,00
SL1344_P2_0080	1,59	5,13	0,00	0,01
SL1344_P2_0083	0,63	3,42	0,66	0,76
SL1344_P2_0085	-1,44	4,71	0,09	0,16
SL1344_P2_0086	-0,47	3,79	0,73	0,81
SL1344_P2_0087	-1,48	4,99	0,09	0,17
SL1344_P2_0088	-1,55	5,40	0,00	0,01
SL1344_P2_0089	-0,50	5,28	0,39	0,51
SL1344_P2_0090	-0,20	5,29	0,71	0,79
SL1344_P2_0092	-0,87	4,76	0,20	0,31
SL1344_P2_0093	-0,20	4,56	0,78	0,85
SL1344_P2_0100	0,08	5,35	0,88	0,92
SL1344_P2_0101	-1,73	5,39	0,00	0,01
SL1344_P2_0102	-3,26	6,37	0,01	0,02
SL1344_P3_0001	-0,57	10,66	0,01	0,03
SL1344_P3_0003	0,69	8,61	0,04	0,09
SL1344_P3_0004	0,43	8,58	0,29	0,41
SL1344_P3_0008	2,30	10,50	0,00	0,00
SL1344_P3_0009	2,43	8,86	0,00	0,00
SL1344_P3_0012	2,00	8,55	0,00	0,00
SL1344_P3_0013	0,17	9,56	0,47	0,58
SL1344_P3_0014	-0,22	10,60	0,27	0,39
SL1344_P1_0001	-0,82	6,08	0,12	0,20
SL1344_P1_0002	-0,20	5,77	0,71	0,79
SL1344_P1_0003	0,94	7,62	0,01	0,02
SL1344_P1_0004	-0,21	3,94	0,87	0,91
SL1344_P1_0007	2,45	6,69	0,00	0,00
SL1344_P1_0008	0,79	8,66	0,00	0,01
SL1344_P1_0009	1,03	7,73	0,00	0,00
SL1344_P1_0010	1,12	7,74	0,00	0,00
SL1344_P1_0011	0,61	5,02	0,47	0,59
SL1344_P1_0012	0,21	4,29	0,88	0,92
SL1344_P1_0014	-0,33	4,96	0,71	0,79
SL1344_P1_0016	1,12	5,96	0,03	0,08
SL1344_P1_0017	2,10	4,22	0,07	0,13
SL1344_P1_0018	4,05	3,46	0,06	0,13
SL1344_P1_0019	0,31	4,91	0,79	0,86
SL1344_P1_0020	-0,67	4,37	0,67	0,76
SL1344_P1_0021	-1,21	3,77	0,43	0,55
SL1344_P1_0022	-1,42	5,71	0,12	0,21
SL1344_P1_0023	-0,04	3,89	1,00	1,00
